author_type,district,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,total_meters,year_of_construction
2.0,3.3,5.0,12.0,6.0,22.0,4600.0,1.0,28.0,2024
2.0,3.3,7.0,20.0,10.0,17.1,4610.0,1.0,27.1,2017
2.0,3.3,6.0,16.0,4.0,16.0,4600.0,1.0,28.9,2016
2.0,2.9,12.0,13.0,3.0,14.0,4600.0,1.0,23.92,2025
2.0,4.2,8.0,18.0,6.0,17.0,4600.0,1.0,29.5,2013
2.0,4.0,4.0,13.0,5.0,14.2,4600.0,1.0,29.1,2018
2.0,2.5,10.0,19.0,3.0,14.0,4600.0,1.0,22.0,2020
2.0,3.4,11.0,14.0,6.0,18.0,4600.0,1.0,30.0,2024
2.0,4.0,8.0,19.0,10.280000000000001,21.0,4612.0,1.0,31.28,2026
5.0,3.7,2.0,14.0,2.6000000000000014,30.0,4600.0,1.0,32.6,2025
4.0,3.3,2.0,21.0,5.0,15.8,4605.0,1.0,32.0,2027
2.0,3.7,15.0,17.0,5.720000000000001,22.880000000000003,4600.0,1.0,28.6,2024
4.0,4.4,3.0,10.0,5.0,11.2,4641.0,1.0,25.72,2026
5.0,4.0,13.0,24.0,5.2,12.9,4600.0,1.0,29.3,2023
2.0,3.4,7.0,12.0,5.0,25.4,4650.0,1.0,35.4,2015
2.0,3.3,1.0,9.0,8.0,23.41,4676.0,1.0,31.41,2024
2.0,3.7,9.0,18.0,4.0,15.0,4650.0,1.0,24.8,2023
2.0,3.3,16.0,21.0,3.0,18.0,4690.0,1.0,26.0,2017
4.0,3.3,1.0,23.0,5.34,21.36,4675.0,1.0,26.7,2027
2.0,2.5,5.0,25.0,10.0,16.0,4700.0,1.0,26.0,2023
2.0,3.3,1.0,22.0,5.800000000000001,23.200000000000003,4720.0,1.0,29.0,2024
2.0,4.0,9.0,10.0,9.0,16.0,4700.0,1.0,25.0,2022
2.0,2.9,1.0,17.0,4.0,16.0,4700.0,1.0,27.4,2021
2.0,2.9,9.0,14.0,3.0,14.0,4700.0,1.0,22.0,2015
2.0,3.7,2.0,3.0,3.0,28.0,4700.0,1.0,36.0,2013
2.0,3.2,25.0,27.0,6.0,20.0,4700.0,1.0,33.52,2023
2.0,4.4,7.0,18.0,3.0,15.0,4700.0,1.0,27.7,2016
2.0,2.5,5.0,25.0,4.64,18.56,4704.0,1.0,23.2,2025
2.0,3.4,21.0,22.0,5.5200000000000005,22.080000000000002,4700.0,1.0,27.6,2025
4.0,3.8,25.0,29.0,2.0,13.1,4735.0,1.0,20.15,2026
2.0,3.3,9.0,23.0,5.316,21.264,4700.0,1.0,26.58,2026
4.0,3.3,2.0,23.0,5.66,22.64,4726.0,1.0,28.3,2027
2.0,3.3,5.0,23.0,5.3,9.6,4700.0,1.0,22.7,2026
4.0,2.9,26.0,27.0,7.06,28.24,4730.0,1.0,35.3,2025
2.0,3.9,1.0,20.0,4.0,17.3,4790.0,1.0,21.3,2022
2.0,3.7,22.0,25.0,4.0,18.0,4777.0,1.0,31.0,2020
2.0,3.7,12.0,17.0,9.0,19.0,4750.0,1.0,33.0,2018
2.0,2.9,5.0,15.0,4.436,17.744,4790.0,1.0,22.18,2026
4.0,2.9,1.0,20.0,5.0,16.4,4780.0,1.0,32.4,2027
5.0,3.9,1.0,20.0,4.0,14.0,4790.0,1.0,21.3,2022
5.0,3.4,11.0,12.0,2.0,36.3,4750.0,1.0,38.3,2024
2.0,2.9,11.0,26.0,4.0,23.6,4800.0,1.0,27.6,2015
2.0,2.9,19.0,26.0,5.0,21.71,4800.0,1.0,26.71,2015
2.0,2.5,4.0,17.0,5.0,16.8,4800.0,1.0,21.8,2023
2.0,3.4,2.0,17.0,6.0,14.0,4800.0,1.0,27.0,2019
2.0,2.5,20.0,26.0,4.4,17.6,4800.0,1.0,22.0,2021
2.0,3.3,2.0,18.0,6.0,24.0,4830.0,1.0,30.0,2023
2.0,4.0,7.0,14.0,11.5,19.8,4823.0,1.0,31.3,2022
2.0,3.3,14.0,16.0,2.5,24.3,4800.0,1.0,26.8,2023
2.0,2.9,8.0,12.0,4.0,16.0,4800.0,1.0,25.9,2011
2.0,3.7,4.0,4.0,5.0,22.0,4800.0,1.0,34.4,2013
2.0,3.7,2.0,3.0,3.0,25.0,4800.0,1.0,36.0,2013
2.0,3.9,22.0,25.0,11.0,9.0,4800.0,1.0,25.0,2016
2.0,3.7,5.0,11.0,8.0,17.0,4800.0,1.0,37.98,2015
2.0,2.5,2.0,25.0,5.772,23.088,4848.0,1.0,28.86,2026
5.0,2.5,15.0,17.0,5.0,16.5,4800.0,1.0,32.6,2018
5.0,4.2,14.0,17.0,5.24,20.96,4800.0,1.0,26.2,2018
2.0,2.5,11.0,25.0,5.0,19.5,4890.0,1.0,32.1,2022
2.0,3.9,1.0,22.0,10.0,6.0,4850.0,1.0,16.0,2021
2.0,2.5,4.0,25.0,5.2,22.5,4850.0,1.0,27.7,2027
2.0,4.0,26.0,26.0,11.0,20.0,4899.0,1.0,31.0,2025
2.0,3.3,6.0,21.0,6.1000000000000005,24.400000000000002,4894.0,1.0,30.5,2027
4.0,3.8,19.0,29.0,2.0,13.7,4873.0,1.0,20.74,2026
2.0,2.5,2.0,8.0,4.3,17.2,4880.0,1.0,21.5,2028
2.0,3.7,8.0,9.0,20.200000000000003,18.0,4855.0,1.0,38.2,2014
2.0,3.3,2.0,23.0,5.284000000000001,21.136000000000003,4850.0,1.0,26.42,2026
2.0,3.7,15.0,17.0,6.24,24.96,4850.0,1.0,31.2,2024
2.0,3.3,7.0,17.0,6.0,19.0,4850.0,1.0,34.0,2012
4.0,4.0,15.0,25.0,5.338000000000001,21.352000000000004,4850.0,1.0,26.69,2023
2.0,3.3,13.0,17.0,8.0,18.0,4900.0,1.0,26.0,2025
2.0,2.9,16.0,26.0,10.0,17.0,4900.0,1.0,27.0,2017
2.0,3.7,2.0,3.0,3.0,28.0,4930.0,1.0,36.0,2013
2.0,2.5,3.0,15.0,3.0,10.0,4900.0,1.0,28.99,2026
2.0,2.9,4.0,20.0,4.0,15.0,4900.0,1.0,25.1,2026
2.0,3.4,4.0,25.0,5.120000000000001,20.480000000000004,4900.0,1.0,25.6,2026
2.0,2.9,10.0,10.0,4.0,16.0,4900.0,1.0,25.9,2011
2.0,2.5,5.0,17.0,4.4799999999999995,17.919999999999998,4900.0,1.0,22.4,2026
2.0,3.4,2.0,12.0,4.0,22.6,4900.0,1.0,31.6,2016
2.0,3.9,5.0,8.0,6.0,12.0,4900.0,1.0,18.0,2024
2.0,4.0,5.0,26.0,5.0,25.0,4900.0,1.0,31.4,2024
2.0,3.3,14.0,23.0,5.236000000000001,20.944000000000003,4900.0,1.0,26.18,2026
2.0,3.4,2.0,14.0,5.38,21.52,4900.0,1.0,26.9,2027
4.0,3.4,2.0,14.0,5.3,11.6,4900.0,1.0,26.6,2027
5.0,3.9,1.0,15.0,4.0,12.0,4900.0,1.0,16.0,2022
2.0,2.5,23.0,25.0,4.64,18.56,4910.0,1.0,23.2,2026
5.0,3.7,6.0,19.0,5.0,30.0,4900.0,1.0,44.0,2021
2.0,3.7,17.0,17.0,6.18,24.72,4900.0,1.0,30.9,2024
2.0,4.0,2.0,14.0,4.0,29.28,4990.0,1.0,33.28,2023
2.0,4.0,9.0,26.0,3.0,15.3,4980.0,1.0,30.4,2025
2.0,3.3,3.0,9.0,10.0,17.0,4950.0,1.0,27.0,2015
2.0,3.7,1.0,24.0,5.0,20.9,4950.0,1.0,25.9,2019
2.0,2.5,9.0,19.0,4.0,14.0,4950.0,1.0,23.1,2018
2.0,3.9,22.0,25.0,3.0,17.0,4950.0,1.0,25.0,2016
2.0,3.3,2.0,12.0,6.0,24.0,4990.0,1.0,30.0,2024
2.0,2.5,16.0,24.0,4.949999999999999,16.2,4990.0,1.0,21.15,2026
2.0,4.0,17.0,26.0,3.0,15.8,4950.0,1.0,26.49,2025
2.0,2.9,2.0,24.0,4.0,20.0,4950.0,1.0,32.9,2022
2.0,3.7,18.0,26.0,5.454000000000001,21.816000000000003,4950.0,1.0,27.27,2026
2.0,3.7,3.0,24.0,5.996,23.984,4950.0,1.0,29.98,2026
4.0,2.5,17.0,17.0,5.3,10.3,4998.0,1.0,24.56,2026
2.0,3.3,11.0,23.0,5.316,21.264,4950.0,1.0,26.58,2026
4.0,3.4,2.0,14.0,9.1,11.9,4990.0,1.0,30.2,2027
2.0,3.7,3.0,24.0,5.996,23.984,4950.0,1.0,29.98,2026
2.0,3.4,14.0,14.0,6.0,24.0,4990.0,1.0,30.0,2027
2.0,3.4,6.0,14.0,6.16,24.64,4990.0,1.0,30.8,2027
4.0,3.3,16.0,17.0,5.84,23.36,4950.0,1.0,29.2,2026
2.0,2.9,5.0,15.0,4.774,19.096,4990.0,1.0,23.87,2026
2.0,3.3,16.0,17.0,5.84,23.36,4950.0,1.0,29.2,2026
5.0,4.4,3.0,5.0,5.0,18.0,4990.0,1.0,27.0,2017
5.0,4.0,8.0,9.0,4.0,18.0,4990.0,1.0,28.0,2022
2.0,2.5,1.0,20.0,4.2,16.8,4999.0,1.0,21.0,2020
2.0,3.4,12.0,25.0,5.7,6.8,5000.0,1.0,21.15,2022
2.0,3.4,4.0,4.0,6.0,21.0,5000.0,1.0,27.0,2020
2.0,4.0,4.0,25.0,5.0,10.0,5000.0,1.0,23.0,2026
2.0,3.9,10.0,17.0,3.0,18.0,5000.0,1.0,26.0,2016
2.0,3.8,2.0,5.0,6.0,32.3,5000.0,1.0,43.3,1966
2.0,2.5,4.0,13.0,4.0,37.6,5000.0,1.0,46.6,2024
2.0,3.7,3.0,4.0,5.0,22.0,5000.0,1.0,34.83,2017
4.0,3.7,20.0,26.0,3.4,14.6,5000.0,1.0,27.51,2026
2.0,3.7,10.0,17.0,5.720000000000001,22.880000000000003,5000.0,1.0,28.6,2024
2.0,2.9,15.0,18.0,5.0,12.0,5049.0,1.0,24.0,2020
2.0,3.7,20.0,26.0,5.502000000000001,22.008000000000003,5000.0,1.0,27.51,2026
2.0,3.3,2.0,21.0,6.4,25.6,5005.0,1.0,32.0,2027
2.0,4.0,11.0,14.0,5.800000000000001,23.200000000000003,5000.0,1.0,29.0,2022
5.0,2.5,24.0,25.0,4.04,16.16,5000.0,1.0,20.2,2020
5.0,4.0,11.0,25.0,4.0,25.0,5000.0,1.0,30.0,2025
2.0,3.3,16.0,17.0,4.0,25.0,5085.0,1.0,29.0,2023
2.0,2.5,7.0,10.0,9.0,22.5,5050.0,1.0,36.5,2007
2.0,3.3,17.0,17.0,5.84,23.36,5050.0,1.0,29.2,2026
2.0,3.7,2.0,4.0,10.0,24.200000000000003,5100.0,1.0,34.2,2014
2.0,3.4,4.0,17.0,8.0,16.0,5100.0,1.0,24.0,2022
2.0,2.9,3.0,26.0,5.0,21.5,5100.0,1.0,26.5,2017
2.0,2.9,2.0,14.0,14.0,18.1,5100.0,1.0,32.1,2006
2.0,2.5,4.0,25.0,3.5,24.7,5100.0,1.0,28.2,2023
2.0,3.7,8.0,24.0,11.600000000000001,15.5,5130.0,1.0,27.1,2025
2.0,4.0,4.0,25.0,5.4,21.6,5100.0,1.0,27.0,2022
2.0,3.7,10.0,17.0,8.06,32.24,5100.0,1.0,40.3,2024
4.0,4.4,2.0,10.0,5.0,11.7,5106.0,1.0,28.38,2026
2.0,3.7,5.0,17.0,8.120000000000001,32.480000000000004,5100.0,1.0,40.6,2024
2.0,2.5,5.0,8.0,4.220000000000001,16.880000000000003,5100.0,1.0,21.1,2028
4.0,3.3,23.0,23.0,5.620000000000001,22.480000000000004,5100.0,1.0,28.1,2024
2.0,2.5,5.0,14.0,7.0,28.0,5100.0,1.0,35.0,2020
5.0,2.5,11.0,17.0,3.88,15.52,5100.0,1.0,19.4,2026
2.0,3.4,8.0,24.0,5.0,16.1,5150.0,1.0,21.1,2018
2.0,2.5,6.0,16.0,6.0,18.4,5150.0,1.0,24.4,2023
2.0,3.4,3.0,25.0,21.740000000000002,13.1,5170.0,1.0,34.84,2025
2.0,3.4,8.0,24.0,3.0,14.1,5150.0,1.0,24.0,2018
2.0,4.0,9.0,25.0,4.6,12.4,5180.0,1.0,24.31,2026
2.0,2.5,25.0,25.0,5.168,20.672,5190.0,1.0,25.84,2026
4.0,2.5,2.0,13.0,5.300000000000001,21.200000000000003,5167.0,1.0,26.5,2026
2.0,2.5,13.0,15.0,4.08,16.32,5190.0,1.0,20.4,2019
5.0,2.5,15.0,18.0,3.0,16.0,5150.0,1.0,24.0,2023
2.0,3.3,13.0,26.0,4.8,12.3,5199.0,1.0,26.4,2017
2.0,2.9,3.0,10.0,4.0,22.9,5200.0,1.0,26.9,2017
2.0,2.9,4.0,10.0,5.0,19.2,5202.0,1.0,29.2,2005
2.0,3.3,3.0,12.0,1.0,22.3,5200.0,1.0,23.3,2021
2.0,2.5,3.0,21.0,4.800000000000001,19.200000000000003,5200.0,1.0,24.0,2025
2.0,2.5,7.0,17.0,10.0,17.0,5200.0,1.0,27.0,2022
2.0,2.5,7.0,23.0,10.0,17.5,5200.0,1.0,27.5,2025
2.0,3.9,17.0,25.0,3.0,18.0,5222.0,1.0,24.3,2019
2.0,2.5,14.0,18.0,3.0,17.0,5200.0,1.0,28.8,2023
2.0,2.9,15.0,17.0,3.0,16.9,5200.0,1.0,24.9,2022
2.0,4.0,13.0,26.0,3.0,18.0,5200.0,1.0,27.79,2025
2.0,2.5,5.0,13.0,4.0,11.4,5200.0,1.0,28.9,2024
2.0,2.5,20.0,23.0,4.0,13.4,5249.0,1.0,24.4,2025
2.0,2.9,2.0,14.0,7.0,29.3,5240.0,1.0,41.3,2009
2.0,2.9,6.0,14.0,3.0,15.0,5200.0,1.0,26.0,2015
2.0,3.3,12.0,13.0,6.0,16.0,5200.0,1.0,28.1,2023
2.0,4.0,13.0,26.0,3.2,16.0,5200.0,1.0,28.0,2025
2.0,4.0,11.0,18.0,4.7,18.8,5200.0,1.0,23.5,2012
2.0,2.5,4.0,23.0,4.0,14.7,5200.0,1.0,27.0,2025
5.0,2.9,10.0,10.0,25.0,15.0,5200.0,1.0,40.0,2015
2.0,3.4,2.0,14.0,5.84,23.36,5200.0,1.0,29.2,2027
5.0,4.2,18.0,21.0,12.5,18.3,5200.0,1.0,30.8,2016
2.0,4.0,6.0,10.0,4.0,18.0,5299.0,1.0,34.1,2015
2.0,3.4,9.0,16.0,5.0,17.2,5250.0,1.0,27.2,2025
2.0,3.3,7.0,7.0,10.0,22.7,5290.0,1.0,37.69,2021
4.0,2.9,1.0,20.0,5.0,13.9,5280.0,1.0,38.1,2027
2.0,2.9,3.0,15.0,5.6,13.1,5290.0,1.0,26.7,2027
4.0,3.7,3.0,24.0,5.996,23.984,5250.0,1.0,29.98,2026
2.0,4.0,23.0,26.0,5.54,22.16,5250.0,1.0,27.7,2025
5.0,4.0,13.0,25.0,12.100000000000001,15.0,5250.0,1.0,27.1,2023
2.0,4.0,7.0,20.0,10.0,20.0,5300.0,1.0,30.0,2024
2.0,2.9,2.0,19.0,10.0,17.0,5300.0,1.0,27.0,2017
2.0,2.5,13.0,25.0,4.0,23.0,5300.0,1.0,27.0,2010
2.0,3.9,25.0,25.0,3.0,18.0,5300.0,1.0,23.8,2016
2.0,4.0,7.0,9.0,8.1,15.0,5300.0,1.0,28.1,2021
2.0,2.5,6.0,15.0,5.800000000000001,23.200000000000003,5300.0,1.0,29.0,2026
4.0,2.5,1.0,6.0,5.0,9.6,5310.0,1.0,21.56,2028
4.0,2.9,3.0,25.0,17.0,12.3,5300.0,1.0,29.3,2027
4.0,3.3,15.0,17.0,5.1,14.4,5340.0,1.0,27.5,2027
4.0,2.9,1.0,20.0,5.0,13.9,5310.0,1.0,38.1,2027
2.0,2.5,3.0,8.0,5.0,20.0,5330.0,1.0,25.0,2028
2.0,4.4,2.0,10.0,7.2,28.8,5300.0,1.0,36.0,2013
2.0,2.5,1.0,23.0,4.32,17.28,5310.0,1.0,21.6,2028
5.0,3.7,11.0,17.0,9.0,24.0,5333.0,1.0,33.0,2021
4.0,2.5,17.0,17.0,5.8,11.1,5334.0,1.0,26.22,2026
2.0,2.5,9.0,17.0,10.0,16.0,5350.0,1.0,31.0,2016
2.0,4.0,23.0,25.0,4.0,23.1,5350.0,1.0,27.1,2023
2.0,2.5,2.0,23.0,6.0,13.6,5390.0,1.0,24.6,2022
2.0,2.5,15.0,22.0,3.0,15.6,5390.0,1.0,23.6,2017
2.0,4.0,7.0,14.0,5.0,14.0,5380.0,1.0,29.5,2023
4.0,2.5,25.0,25.0,3.8,17.5,5350.0,1.0,32.41,2026
2.0,3.4,8.0,25.0,4.638000000000001,18.552000000000003,5350.0,1.0,23.19,2026
4.0,3.4,8.0,9.0,4.638000000000001,18.552000000000003,5350.0,1.0,23.19,2026
4.0,3.9,2.0,8.0,2.0,10.6,5396.0,1.0,17.6,2024
2.0,2.5,4.0,23.0,4.14,16.56,5360.0,1.0,20.7,2028
2.0,3.7,16.0,24.0,5.0,19.6,5400.0,1.0,24.6,2019
2.0,2.5,6.0,17.0,10.0,21.0,5400.0,1.0,31.0,2023
2.0,3.7,3.0,9.0,5.0,14.0,5400.0,1.0,24.0,2017
2.0,4.0,12.0,25.0,3.0,21.8,5430.0,1.0,24.8,2023
2.0,2.5,12.0,18.0,5.0,20.7,5445.0,1.0,25.7,2026
2.0,3.7,9.0,22.0,15.0,15.0,5400.0,1.0,30.0,2023
2.0,2.5,5.0,18.0,3.0,15.7,5400.0,1.0,23.7,2026
2.0,4.0,25.0,26.0,5.54,22.16,5400.0,1.0,27.7,2025
2.0,2.9,7.0,15.0,5.202000000000001,20.808000000000003,5440.0,1.0,26.01,2026
2.0,2.9,5.0,27.0,5.48,21.92,5402.0,1.0,27.4,2027
2.0,3.4,23.0,25.0,4.676,18.704,5400.0,1.0,23.38,2026
2.0,4.0,12.0,25.0,3.5,12.8,5450.0,1.0,25.0,2023
2.0,3.7,3.0,19.0,12.0,26.3,5450.0,1.0,43.3,2019
2.0,2.5,14.0,20.0,7.200000000000003,18.9,5490.0,1.0,26.1,2015
4.0,2.9,13.0,25.0,5.642,22.568,5450.0,1.0,28.21,2027
5.0,2.9,15.0,17.0,5.2,19.1,5480.0,1.0,24.3,2021
4.0,2.5,12.0,12.0,5.246,20.984,5490.0,1.0,26.23,2026
2.0,2.9,23.0,26.0,6.0,15.2,5500.0,1.0,26.2,2016
2.0,2.5,15.0,20.0,5.0,14.0,5500.0,1.0,24.0,2025
2.0,4.0,12.0,17.0,6.0,31.299999999999997,5590.0,1.0,37.3,2023
2.0,3.4,12.0,25.0,3.0,12.0,5500.0,1.0,20.0,2022
2.0,2.5,13.0,17.0,5.0,13.3,5500.0,1.0,23.3,2026
2.0,2.9,8.0,13.0,16.0,12.0,5500.0,1.0,34.4,2025
2.0,4.0,10.0,25.0,3.0,12.0,5555.0,1.0,27.0,2022
2.0,2.5,2.0,21.0,4.0,18.5,5500.0,1.0,28.0,2021
2.0,3.3,8.0,12.0,5.6,10.1,5500.0,1.0,23.3,2025
2.0,2.5,5.0,17.0,6.300000000000001,17.0,5500.0,1.0,23.3,2026
4.0,3.7,16.0,26.0,3.4,14.6,5520.0,1.0,27.51,2028
2.0,2.9,16.0,27.0,5.48,21.92,5589.0,1.0,27.4,2027
2.0,2.9,4.0,13.0,4.99,19.96,5500.0,1.0,24.95,2026
2.0,4.0,12.0,24.0,5.734000000000001,22.936000000000003,5510.0,1.0,28.67,2027
2.0,2.9,11.0,13.0,4.806000000000001,19.224000000000004,5500.0,1.0,24.03,2026
2.0,2.5,11.0,25.0,8.0,24.0,5500.0,1.0,40.2,2013
2.0,3.3,7.0,19.0,4.0,20.0,5550.0,1.0,32.0,2023
5.0,3.7,7.0,18.0,3.1,11.2,5500.0,1.0,26.7,2023
5.0,4.4,12.0,17.0,4.0,24.0,5500.0,1.0,37.0,2019
2.0,3.7,6.0,17.0,4.8,44.1,5610.0,1.0,48.9,2024
2.0,2.5,15.0,22.0,3.0,19.52,5600.0,1.0,22.52,2010
2.0,3.7,21.0,25.0,4.0,15.0,5600.0,1.0,28.2,2020
2.0,2.5,15.0,22.0,3.0,15.6,5600.0,1.0,23.6,2017
2.0,2.9,5.0,19.0,5.0,23.0,5600.0,1.0,35.2,2015
2.0,2.5,5.0,11.0,4.1,11.4,5600.0,1.0,28.91,2024
2.0,2.5,1.0,29.0,5.0,15.5,5600.0,1.0,29.0,2020
2.0,3.3,11.0,21.0,5.0,21.1,5600.0,1.0,26.1,2025
5.0,2.9,16.0,17.0,6.8,27.9,5600.0,1.0,45.7,2019
2.0,4.0,4.0,21.0,8.6,19.1,5650.0,1.0,39.9,2025
2.0,2.5,10.0,19.0,4.0,25.9,5650.0,1.0,29.9,2016
2.0,2.5,7.0,17.0,4.2,16.8,5650.0,1.0,21.0,2018
2.0,4.0,24.0,26.0,5.94,23.76,5650.0,1.0,29.7,2025
4.0,2.5,13.0,23.0,5.2,11.1,5650.0,1.0,25.9,2026
2.0,2.9,12.0,13.0,4.558,18.232,5690.0,1.0,22.79,2026
2.0,3.4,21.0,25.0,5.112,20.448,5650.0,1.0,25.56,2026
4.0,3.4,21.0,25.0,5.112,20.448,5650.0,1.0,25.56,2026
2.0,3.4,19.0,25.0,5.112,20.448,5650.0,1.0,25.56,2026
2.0,2.5,22.0,25.0,7.0,26.0,5700.0,1.0,33.0,2025
2.0,4.0,7.0,27.0,5.2,8.1,5700.0,1.0,21.3,2025
2.0,4.0,17.0,25.0,6.6,16.0,5700.0,1.0,35.0,2018
2.0,2.5,4.0,20.0,8.0,19.0,5700.0,1.0,27.0,2020
2.0,2.9,15.0,19.0,4.5,22.0,5700.0,1.0,35.2,2015
2.0,4.0,19.0,26.0,6.1000000000000005,24.400000000000002,5700.0,1.0,30.5,2025
5.0,2.5,12.0,19.0,5.0,19.4,5700.0,1.0,25.4,2023
5.0,3.3,6.0,12.0,2.539999999999999,24.5,5700.0,1.0,27.04,2016
5.0,4.0,7.0,27.0,5.2,8.1,5700.0,1.0,21.3,2025
2.0,2.9,6.0,18.0,5.54,22.16,5790.0,1.0,27.7,2026
4.0,2.9,7.0,25.0,15.3,14.5,5790.0,1.0,29.8,2027
5.0,3.4,5.0,29.0,5.0,19.0,5750.0,1.0,31.0,2025
2.0,2.9,3.0,19.0,9.0,14.8,5800.0,1.0,32.0,2012
2.0,2.9,22.0,26.0,15.0,8.0,5800.0,1.0,28.0,2024
2.0,2.5,7.0,23.0,10.0,20.0,5800.0,1.0,30.0,2019
2.0,4.0,10.0,25.0,5.0,16.3,5800.0,1.0,26.7,2012
2.0,2.9,22.0,26.0,15.0,8.0,5800.0,1.0,28.0,2024
2.0,2.5,5.0,17.0,3.0,14.0,5800.0,1.0,24.0,2010
2.0,4.0,25.0,27.0,6.6000000000000005,26.400000000000002,5800.0,1.0,33.0,2013
2.0,2.5,2.0,8.0,2.9,14.9,5830.0,1.0,24.42,2025
2.0,4.0,22.0,23.0,5.0,22.0,5800.0,1.0,35.0,2022
2.0,3.4,8.0,25.0,5.2,20.8,5800.0,1.0,26.0,2019
2.0,2.5,8.0,21.0,4.0,16.0,5800.0,1.0,27.0,2020
2.0,3.9,7.0,17.0,6.4,25.6,5800.0,1.0,32.0,2016
2.0,2.5,6.0,17.0,4.84,19.36,5830.0,1.0,24.2,2026
4.0,2.5,10.0,12.0,5.798,23.192,5800.0,1.0,28.99,2026
2.0,4.0,24.0,26.0,6.08,24.32,5800.0,1.0,30.4,2025
5.0,2.5,2.0,18.0,0.0,24.0,5805.0,1.0,24.0,2021
2.0,2.9,6.0,17.0,8.6,10.3,5850.0,1.0,29.1,2023
2.0,4.0,17.0,25.0,4.0,31.5,5850.0,1.0,35.5,2022
2.0,2.5,14.0,17.0,10.0,15.0,5850.0,1.0,30.6,2017
2.0,3.8,21.0,25.0,4.0,16.0,5885.0,1.0,29.0,2021
2.0,3.7,24.0,25.0,5.79,23.16,5990.0,1.0,28.95,2021
2.0,3.8,7.0,13.0,7.399999999999999,15.3,5900.0,1.0,22.7,2021
2.0,3.4,15.0,20.0,5.0,18.0,5990.0,1.0,30.0,2023
2.0,4.0,12.0,17.0,4.4,16.3,5990.0,1.0,27.3,2023
4.0,2.9,1.0,18.0,5.0,13.3,5989.0,1.0,29.5,2026
4.0,2.9,4.0,15.0,5.0,11.9,5993.0,1.0,27.7,2026
4.0,4.2,8.0,18.0,7.5,9.1,5990.0,1.0,25.57,2028
5.0,4.0,26.0,26.0,5.0,20.0,5940.0,1.0,30.3,2024
2.0,3.4,15.0,23.0,6.38,25.52,5901.0,1.0,31.9,2027
2.0,4.0,1.0,23.0,5.640000000000001,22.560000000000002,5900.0,1.0,28.2,2028
2.0,3.9,15.0,20.0,7.0,25.0,5950.0,1.0,32.0,2022
2.0,4.0,15.0,24.0,6.224,24.896,5970.0,1.0,31.12,2027
2.0,2.5,2.0,23.0,4.88,19.52,5900.0,1.0,24.4,2028
5.0,4.0,7.0,24.0,6.0,18.3,5999.0,1.0,25.4,2021
5.0,2.5,14.0,25.0,5.0,18.0,5990.0,1.0,30.0,2023
5.0,2.5,12.0,22.0,4.5,24.0,5998.0,1.0,28.5,2020
2.0,3.4,7.0,23.0,6.38,25.52,5901.0,1.0,31.9,2027
2.0,3.3,12.0,13.0,5.6,20.4,6000.0,1.0,26.0,2025
2.0,3.9,14.0,17.0,5.0,23.8,6000.0,1.0,28.8,2016
2.0,3.4,9.0,32.0,5.0,22.3,6000.0,1.0,27.3,2025
2.0,3.8,3.0,5.0,3.1,20.6,6000.0,1.0,31.2,1963
2.0,2.5,21.0,25.0,4.4,14.5,6000.0,1.0,27.5,2024
2.0,4.2,3.0,17.0,4.0,15.6,6000.0,1.0,24.6,2019
2.0,4.0,15.0,25.0,4.498,17.992,6000.0,1.0,22.49,2026
5.0,2.5,19.0,19.0,12.8,10.9,6000.0,1.0,24.64,2018
5.0,2.9,7.0,17.0,3.0,17.0,6000.0,1.0,25.5,2020
5.0,2.5,3.0,21.0,4.2,16.8,6000.0,1.0,21.0,2021
2.0,4.2,7.0,17.0,5.0,16.0,6070.0,1.0,28.2,2018
4.0,3.3,9.0,17.0,5.4,15.9,6050.0,1.0,33.4,2027
4.0,3.3,8.0,17.0,5.4,15.9,6050.0,1.0,33.5,2027
2.0,4.0,16.0,25.0,4.602,18.408,6050.0,1.0,23.01,2026
5.0,4.0,4.0,26.0,10.0,18.0,6050.0,1.0,35.0,2022
2.0,2.5,12.0,21.0,5.6000000000000005,22.400000000000002,6050.0,1.0,28.0,2020
2.0,3.4,11.0,23.0,7.1000000000000005,28.400000000000002,6070.0,1.0,35.5,2027
2.0,3.4,15.0,23.0,7.0200000000000005,28.080000000000002,6072.0,1.0,35.1,2027
2.0,3.4,2.0,8.0,5.0,19.0,6100.0,1.0,31.9,2014
2.0,3.7,5.0,17.0,32.0,2.0,6100.0,1.0,34.0,2021
4.0,2.9,8.0,9.0,15.260000000000002,14.0,6109.0,1.0,29.26,2027
2.0,2.9,8.0,9.0,5.852,23.408,6109.0,1.0,29.26,2027
5.0,4.0,1.0,16.0,14.0,61.0,15250.0,3.0,75.0,2019
2.0,3.4,13.0,16.0,10.0,17.0,6640.0,1.0,37.0,2007
2.0,3.8,4.0,9.0,3.7,12.4,6150.0,1.0,29.2,2025
2.0,3.7,3.0,17.0,6.4,25.6,6190.0,1.0,32.0,2016
4.0,4.0,1.0,23.0,5.98,23.92,6150.0,1.0,29.9,2028
2.0,4.0,1.0,23.0,5.98,23.92,6150.0,1.0,29.9,2028
2.0,2.5,18.0,26.0,6.0,19.5,6200.0,1.0,36.4,2027
2.0,2.5,4.0,24.0,5.0,20.3,6230.0,1.0,30.3,2022
2.0,3.4,5.0,29.0,9.0,9.6,6200.0,1.0,27.0,2025
