accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Заельцовский парк;developer;sale;Заельцовский;13;24;;Новосибирск;7270000;Тимирязевский Парк ЖК;1;;31.6;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326862973/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Альфа Дом;real_estate_agent;sale;Ленинский;1;3;612;Новосибирск;2949000;;1;Большая ;26.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/312846791/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ПОЛЯКОВ;developer;sale;Заельцовский;17;24;246;Новосибирск;8150000;Акцентный дом ;1; Дуси Ковальчук;37.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323329784/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ЕВРОДОМ;real_estate_agent;sale;Октябрьский;3;4;130/2;Новосибирск;5500000;;1;Выборная ;43.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/318318521/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;TS Group;real_estate_agent;sale;Заельцовский;9;24;;Новосибирск;5510000;Невский ЖК;1;;28.67;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321544197/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Риэлторский кабинет Вячеслава Гладких;real_estate_agent;sale;Калининский;4;12;14;Новосибирск;5490000;Дежнёв;1; Имени генерал-майора А.Н. Рожкина;28.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324017725/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Дзержинский;12;24;260/1;Новосибирск;4600000;Дом на Золотой Ниве;1; Бориса Богаткова;18.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326981050/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Мета;developer;sale;Октябрьский;28;29;51;Новосибирск;27334000;Тихомиров;1;Военная ;103.2;Октябрьская;https://novosibirsk.cian.ru/sale/flat/319305348/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Ленинский;16;17;102/1;Новосибирск;3500000;Радуга Сибири;1; Забалуева;19.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/327035921/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;Заельцовский;2;30;;Новосибирск;7000000;Расцветай на Красном ЖК;1;;30.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/305045746/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;PRO Недвижимость;real_estate_agent;sale;Ленинский;7;17;90;Новосибирск;3300000;Радуга Сибири;1; Забалуева;30.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324506101/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Сфера;real_estate_agent;sale;Октябрьский;3;12;с24;Новосибирск;5100000;Апартаменты Apartville на Кошурникова;-1; Кошурникова;29.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/320204574/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;РНГС;developer;sale;Советский;3;18;22;Новосибирск;5990000;Квартал на Российской;1; Российская;25.57;Студенческая;https://novosibirsk.cian.ru/sale/flat/326220696/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Октябрьский;16;17;10/1;Новосибирск;3410000;;1;Рябиновая ;23.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/322334003/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Ленинский;4;4;662;Новосибирск;2700000;;1;Большая ;21.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326333638/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Октябрьский;21;23;53;Новосибирск;4602420;Комета-Октябрьский;1;2-я Воинская ;28.41;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325197511/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Дом-Строй;developer;sale;Ленинский;7;14;;Новосибирск;6852000;Горская лагуна ЖК;1;;28.19;Студенческая;https://novosibirsk.cian.ru/sale/flat/324414769/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Калининский;14;14;148;Новосибирск;4912412;Природные кварталы Сибирия;1; Богдана Хмельницкого;26.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326326426/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;4;17;80;Новосибирск;4100000;Тульский;1;Тульская ;27.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/326422149/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Октябрьский;10;25;155;Новосибирск;4625080;Пролетарский;1;Пролетарская ;26.89;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324415647/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Октябрьский;10;10;46;Новосибирск;3400000;Плющихинский;1; Татьяны Снежиной;32.4;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326015045/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;Заельцовский;1;23;;Новосибирск;5900000;Расцветай на Кропоткина;1; Брестская Горка;28.2;Гагаринская;https://novosibirsk.cian.ru/sale/flat/323140388/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;Калининский;12;17;;Новосибирск;4450000;Квартал на Игарской;1;На Игарской кв-л;29.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326791585/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ФОРУМ;real_estate_agent;sale;Калининский;4;9;14;Новосибирск;4400000;Дунаевский;1; Дунаевского;28.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324842719/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Октябрьский;18;25;6/1;Новосибирск;6999986;Марсель 2;1; Владимира Заровного;35.04;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/320388918/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Железнодорожный;15;21;;Новосибирск;7700000;Чернышевский ЖК;1;;31.5;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/314782385/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;PRO Недвижимость;real_estate_agent;sale;Октябрьский;5;10;39/1;Новосибирск;3260000;Плющихинский;1; Татьяны Снежиной;33.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325654911/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SKY GROUP;developer;sale;Ленинский;13;25;48;Новосибирск;5450000;Салют;1; Титова;28.21;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/305652830/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Концерн Сибирь;developer;sale;Ленинский;1;17;69/2;Новосибирск;3177473;Радуга Сибири;1; Забалуева;25.55;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/312927962/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Центральный;28;30;;Новосибирск;9960000;Мылзавод ЖК;1;;45.1;Сибирская;https://novosibirsk.cian.ru/sale/flat/326472353/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;СТАН;real_estate_agent;sale;Октябрьский;6;16;12;Новосибирск;4100000;Закаменский-12;1;Закаменский мкр;21.3;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/323785557/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Калининский;12;21;;Новосибирск;4219500;ДНК ЖК;1;Юбилейный мкр;24.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326938477/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Ирина Сергеева;realtor;sale;Октябрьский;7;25;113/2;Новосибирск;4800000;IQ Aparts;-1; Кирова;23.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/322347372/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Квартирный портал;real_estate_agent;sale;Октябрьский;13;17;154/2;Новосибирск;4700000;Выборная-Рябиновая;1;Выборная ;33.9;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/323069012/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ГК ВербаКапитал;developer;sale;Октябрьский;14;14;6;Новосибирск;6509500;Апартаменты МАКИ;-1; Маковского;27.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/313860554/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Октябрьский;2;17;16;Новосибирск;5049000;Закаменский-16;1;Закаменский мкр;23.5;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324841332/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ВИВАТ! Девелопмент;developer;sale;Октябрьский;15;17;;Новосибирск;4987500;Виват Знаменский ЖК;1;Знаменский кв-л;24.66;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326720764/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ЛЕГКО;real_estate_agent;sale;Советский;3;3;2;Новосибирск;4350000;Благовещенка;1;Золотистый переулок;33.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324964705/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Сфера;real_estate_agent;sale;Первомайский;2;17;1/8;Новосибирск;2680000;Берёзовое;1; Одоевского;20.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326363915/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Кировский;18;26;6к11;Новосибирск;4950000;Астон. Шесть звёзд;1; Аникина;27.27;Студенческая;https://novosibirsk.cian.ru/sale/flat/326327208/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Ленинский;14;18;102;Новосибирск;3000000;Радуга Сибири;1; Забалуева;20.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326419106/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Агент Pro;real_estate_agent;sale;Кировский;13;19;15;Новосибирск;3000000;;1; Виктора Уса;27.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326057448/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;;4;26;229/4;Новосибирск;3650000;Расцветай на Зорге;1; Зорге;27.54;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325250063/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Ключи;real_estate_agent;sale;Октябрьский;5;10;1;Новосибирск;3650000;Плющихинский;1; Плющихинская;37.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323370902/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Ленинский;9;11;53;Новосибирск;4400000;ЧеховSKY;1; Плахотного;30.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325971083/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Дзержинский;13;14;;Новосибирск;4100000;Горизонт ЖК;1;;20.1;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326364162/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ТеремГрадъ;real_estate_agent;sale;Кировский;2;10;38/1;Новосибирск;3350000;Просторный;1; Виктора Шевелева;39.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/325326036/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Rialtor Group;real_estate_agent;sale;Первомайский;11;17;22/2;Новосибирск;2500000;Берёзовое;1; Твардовского;24.1;Спортивная;https://novosibirsk.cian.ru/sale/flat/326690965/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Дзержинский;3;24;;Новосибирск;8460000;Город-на-озере ЖК;1;;31.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325817325/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Центр Недвижимости;real_estate_agent;sale;Советский;8;18;38;Новосибирск;5000000;;1; Русская;26.5;;https://novosibirsk.cian.ru/sale/flat/326116070/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Дом-Строй;developer;sale;Ленинский;27;30;;Новосибирск;6203000;Горская лагуна ЖК;1;;23.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/324797266/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Заельцовский;15;25;385;Новосибирск;6000000;Расцветай на Дуси Ковальчук;1; Дуси Ковальчук;22.49;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325716439/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Первомайский;5;8;200б;Новосибирск;4300000;Первомайская, 200б;1;Первомайская ;30.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/318797066/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;СМСС;developer;sale;Калининский;3;23;;Новосибирск;5076000;Калининский квартал ЖК;1;;28.2;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325987915/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Астон;developer;sale;Октябрьский;23;25;;Новосибирск;4910000;Астон.Геометрия ЖК;1;;23.2;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326277554/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Агент Pro;real_estate_agent;sale;Октябрьский;3;26;177/1;Новосибирск;5100000;Гурьевский;1;Гурьевская ;25.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/285332109/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;4;10;99;Новосибирск;2650000;Матрешкин двор;1; Петухова;21.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/324065770/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Ленинский;5;27;к32;Новосибирск;5402000;Город у воды Ясный Берег;1; Ясный Берег;27.4;Октябрьская;https://novosibirsk.cian.ru/sale/flat/325713055/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Ольга Стефаненко;realtor;sale;Заельцовский;13;21;23/5;Новосибирск;5600000;;1;Дачная ;23.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324634372/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;METRAGE;real_estate_agent;sale;Октябрьский;20;25;177/1;Новосибирск;4850000;Гурьевский;1;Гурьевская ;28.8;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322183044/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Октябрьский;3;8;;Новосибирск;4920000;мкр. Европейский Берег;1;;21.5;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326325094/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ROME Real Estate Salon;real_estate_agent;sale;Кировский;2;4;55;Новосибирск;4150000;;1; Федора Горячева;34.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/322184923/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Ключи;real_estate_agent;sale;Заельцовский;18;26;182;Новосибирск;5000000;;-1;Красный проспект;26.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325739637/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;Октябрьский;12;25;12;Новосибирск;8100000;Сакура Парк;1;Ипподромская ;35.9;Октябрьская;https://novosibirsk.cian.ru/sale/flat/305045455/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Планета-А;real_estate_agent;sale;Кировский;10;20;97/2;Новосибирск;3400000;Матрешкин двор;1; Петухова;30.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326155866/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;РЕГИОНАЛЬНЫЙ ЦЕНТР НЕДВИЖИМОСТИ;real_estate_agent;sale;Кировский;2;3;31/2;Новосибирск;3080000;;1;Воскресная ;33.6;Студенческая;https://novosibirsk.cian.ru/sale/flat/326230053/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;СТАН;real_estate_agent;sale;Октябрьский;6;10;1;Новосибирск;3080000;Плющихинский;1; Плющихинская;39.35;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325247071/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;Дзержинский;8;9;3/1;Новосибирск;5350000;Расцветай на Авиастроителей;1; Авиастроителей;23.19;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/318443925/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Жанна Кулешова;realtor;sale;Калининский;5;17;5;Новосибирск;4050000;Квартал на Игарской;1;Игарская ;29.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321953240/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;НОВО-НИКОЛАЕВСКЪ-НСК;real_estate_agent;sale;Кировский;13;17;4;Новосибирск;3150000;;1; Виктора Уса;28.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322706188/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Концерн Сибирь;developer;sale;Ленинский;13;17;69/1;Новосибирск;3579680;Радуга Сибири;1; Забалуева;26.74;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/312927192/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;РЦН на Башне;real_estate_agent;sale;Ленинский;4;12;6/1;Новосибирск;3170000;Дивногорский;1; Романтиков;25.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326627007/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Марина Прилуцких;realtor;sale;Дзержинский;9;13;89;Новосибирск;4100000;Gorizont;1; Коминтерна;26.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322424278/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Кировский;10;19;279;Новосибирск;3200000;Рихард;1; Зорге;30.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326260150/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Октябрьский;13;24;115;Новосибирск;7540000;Willart;1; Кирова;25.16;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326326904/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Квартирный портал;real_estate_agent;sale;Кировский;3;17;22/1;Новосибирск;3200000;Семейный квартал;1;Бронная ;27.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/311844086/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;КМ;developer;sale;Октябрьский;6;18;;Новосибирск;6340000;Мичурин;1;;30.58;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325833119/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Созвездие Весов;real_estate_agent;sale;Советский;4;17;24/2;Новосибирск;3200000;Тихий берег;1;Приморская ;29.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326275613/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Ленинский;5;15;;Новосибирск;5090000;Апартаменты АЭРОН;-1;площадь Карла Маркса;22.18;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326070641/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ХИММЕТАЛЛ;developer;sale;Октябрьский;24;24;33/6;Новосибирск;7400000;Никольский Парк;1; Гаранина;31.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322351228/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;7;10;2/1;Новосибирск;3250000;Просторный;1; Александра Чистякова;33.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326258263/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Баутехник;developer;sale;Октябрьский;12;12;с24;Новосибирск;5800000;Апартаменты Apartville на Кошурникова;-1; Кошурникова;28.99;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/318423827/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ПАЛИТРА;real_estate_agent;sale;Октябрьский;14;23;53;Новосибирск;4300000;Комета-Октябрьский;1;2-я Воинская ;26.1;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324003146/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;13;17;22;Новосибирск;3300000;Семейный квартал;1;Бронная ;23.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326761689/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ЕВРОДОМ;real_estate_agent;sale;Дзержинский;7;14;67;Новосибирск;4300000;Дом по ул. Есенина;1; Есенина;31.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/313473220/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Заельцовский;9;12;1/4;Новосибирск;7640000;Лебедевский;1;Лебедевский кв-л;33.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325786450/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Сфера;real_estate_agent;sale;Калининский;14;15;16;Новосибирск;4550000;Квартал Основатели;1; Имени генерал-майора А.Н. Рожкина;28.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/322184838/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;МакроМир;real_estate_agent;sale;Заельцовский;4;24;96/3;Новосибирск;5300000;Сосны;1;Сухарная ;25.8;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326069536/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;;4;25;229/4;Новосибирск;3650000;Расцветай на Зорге;1; Зорге;27.54;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325710266/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Домофонд;real_estate_agent;sale;Октябрьский;3;10;144/1;Новосибирск;2870000;Плющихинский;1; В. Высоцкого;33.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323995730/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Агент Pro;real_estate_agent;sale;Дзержинский;1;4;13/7;Новосибирск;3850000;Свобода;1; Заслонова;26.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325005806/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ГК ВербаКапитал;developer;sale;Октябрьский;2;13;;Новосибирск;5167500;Инские Холмы ЖК;-1;;26.5;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/317695690/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Планета;real_estate_agent;sale;Ленинский;3;19;1;Новосибирск;5500000;Радужный каскад;1;Стартовая ;26.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/320206673/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;RИЕЛТ МАРКЕТ;real_estate_agent;sale;Заельцовский;15;28;107/2;Новосибирск;4700000;Бирюзовая жемчужина-4;1;Сухарная ;22.32;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/321131535/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Октябрьский;2;25;;Новосибирск;7150000;Сакура Парк ЖК;1;;30.91;Октябрьская;https://novosibirsk.cian.ru/sale/flat/325714095/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;АктивНедвижимость;real_estate_agent;sale;Первомайский;14;17;1/9;Новосибирск;3500000;Берёзовое;1; Одоевского;21.6;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326186152/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Wall Street;real_estate_agent;sale;Ленинский;8;12;8/1;Новосибирск;4000000;Дивногорский;1; Романтиков;32.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/327018540/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Расцветай;developer;sale;Кировский;5;24;6;Новосибирск;5250000;Расцветай на Бугринской роще;1; Оловозаводская;29.98;Студенческая;https://novosibirsk.cian.ru/sale/flat/325120998/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ПРОЕКТ;real_estate_agent;sale;Первомайский;15;19;226;Новосибирск;3800000;Весенний;1;Первомайская ;21.2;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326016615/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Агент Pro;real_estate_agent;sale;Ленинский;1;14;253/2;Новосибирск;3650000;Любимый;1; Титова;25.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/321651256/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Новый Мир;developer;sale;Железнодорожный;5;16;6/1;Новосибирск;14670000;Беринг;1; Прибрежная;83.1;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324817853/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Квартирный портал;real_estate_agent;sale;Первомайский;17;17;230;Новосибирск;3900000;Весенний;1;Первомайская ;27.4;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/319493690/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Недвижимость и Право НСК;real_estate_agent;sale;Дзержинский;12;22;12/2;Новосибирск;5000000;Изумрудный город;1; Есенина;36.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322943108/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;СМСС;developer;sale;Калининский;16;23;;Новосибирск;4513500;Калининский квартал ЖК;1;;25.5;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325989037/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
