accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;METRAGE;real_estate_agent;sale;Октябрьский;18;18;154;Новосибирск;24700000;Марсель;4;2-я Обская ;117.1;Спортивная;https://novosibirsk.cian.ru/sale/flat/324805505/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Департамент недвижимости и права;real_estate_agent;sale;Кировский;1;10;120/3;Новосибирск;6600000;;4; Немировича-Данченко;77.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/294422261/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;31140000;На Декабристов;4;Зыряновская ;198.8;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326959870/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Домой;real_estate_agent;sale;Советский;2;9;17/1;Новосибирск;12200000;;4; Демакова;81.0;;https://novosibirsk.cian.ru/sale/flat/323145651/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Домовик;real_estate_agent;sale;Октябрьский;5;9;202;Новосибирск;7490000;;4; Бориса Богаткова;76.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324609480/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дом-Строй;developer;sale;Ленинский;14;14;;Новосибирск;29600000;Горская лагуна ЖК;4;;123.87;Студенческая;https://novosibirsk.cian.ru/sale/flat/325702950/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Заельцовский;4;15;1;Новосибирск;21000000;;4; Галущака;158.3;Гагаринская;https://novosibirsk.cian.ru/sale/flat/324386880/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Дзержинский;2;9;65;Новосибирск;8500000;;4; Фрунзе;72.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326281073/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дом-Строй;developer;sale;Ленинский;14;14;;Новосибирск;28209000;Горская лагуна ЖК;4;;139.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/321861665/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;PRO Недвижимость;real_estate_agent;sale;Центральный;7;9;77;Новосибирск;18000000;;4;Коммунистическая ;130.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/304216527/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Центральный;5;6;16;Новосибирск;14000000;;4;Серебренниковская ;89.4;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/322009270/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;СМСС;developer;sale;Дзержинский;22;22;;Новосибирск;18706000;Паскаль;4; 5-я Кирпичная Горка;99.5;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325989276/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Ленинский;10;10;111;Новосибирск;7050000;;4;Широкая ;83.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322050040/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дарья Якушева;realtor;sale;Ленинский;3;9;5;Новосибирск;5499000;;4; Связистов;71.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/314794428/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Заельцовский;14;14;90;Новосибирск;20210000;Авиатор;4; Аэропорт;140.79;Заельцовская;https://novosibirsk.cian.ru/sale/flat/312156068/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Калининский;10;11;323/11;Новосибирск;18800000;Онега;4;Красный проспект;120.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326272229/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Забота;real_estate_agent;sale;Заельцовский;2;5;185;Новосибирск;10990000;;4; Дуси Ковальчук;108.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324373652/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Страна Девелопмент;developer;sale;Заельцовский;5;29;109/2;Новосибирск;27964706;Страна Береговая;4;Сухарная ;104.7;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663625/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Всем Квартиру;real_estate_agent;sale;Октябрьский;1;9;101/5;Новосибирск;6900000;;4;Выборная ;77.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/316608007/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Планета-8;real_estate_agent;sale;Кировский;4;9;122;Новосибирск;5450000;;4; Петухова;74.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/318709030/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Дзержинский;3;14;;Новосибирск;24030000;Город-на-озере ЖК;4;;143.3;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324800926/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Строительное управление Западное;real_estate_agent;sale;Заельцовский;2;10;99;Новосибирск;16900000;;4;Красный проспект;130.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/306612387/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Октябрьский;5;6;5;Новосибирск;10500000;;4;Зеленый Бор мкр;96.9;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/320100097/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;31690000;На Декабристов;4;Зыряновская ;225.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560662/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;9;9;152/1;Новосибирск;6850000;;4;Троллейная ;77.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325582987/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;МакроМир;real_estate_agent;sale;Заельцовский;3;4;153А;Новосибирск;13500000;;4;Красный проспект;117.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326264031/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;SG DEVELOPMENT;developer;sale;Кировский;1;7;143/2;Новосибирск;12990000;Кварталы Немировича;4; Немировича-Данченко;81.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/326424117/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Октябрьский;17;29;77;Новосибирск;39000000;Чикаго;4;Московская ;129.3;Октябрьская;https://novosibirsk.cian.ru/sale/flat/323443002/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;4;10;4;Новосибирск;8000000;;4;;81.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/326050145/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Дзержинский;5;14;;Новосибирск;28090000;Город-на-озере ЖК;4;;144.39;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325308699/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 133380388;homeowner;sale;Советский;13;14;38;Новосибирск;34100000;Молодежный;4;бульвар Молодежи;155.2;;https://novosibirsk.cian.ru/sale/flat/321399224/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Право собственности;real_estate_agent;sale;Ленинский;2;11;48;Новосибирск;11970000;;4;;104.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326201258/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Заельцовский;23;23;220;Новосибирск;34150000;Нобель;4;Красный проспект;107.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326925878/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ATMOS;real_estate_agent;sale;Центральный;17;18;30;Новосибирск;29990000;;4; Орджоникидзе;174.5;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/323462667/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Советский;8;9;1Б;Новосибирск;13500000;;4; Арбузова;105.0;;https://novosibirsk.cian.ru/sale/flat/326335637/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Заельцовский;2;23;220;Новосибирск;27300000;Нобель;4;Красный проспект;119.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325984265/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Екатерина Колесникова;realtor;sale;Центральный;7;10;2/2;Новосибирск;9500000;;4;Серебренниковская ;72.5;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326187277/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Заельцовский;4;9;127;Новосибирск;6750000;;4; Кропоткина;71.8;Гагаринская;https://novosibirsk.cian.ru/sale/flat/314199442/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дом-Строй;developer;sale;Ленинский;28;30;;Новосибирск;22160000;Горская лагуна ЖК;4;;86.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/317518384/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брокер Кэпитал;real_estate_agent;sale;Октябрьский;13;17;31/2;Новосибирск;18900000;;4; Сакко и Ванцетти;113.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326606738/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Департамент недвижимости и права;real_estate_agent;sale;Октябрьский;2;10;10к3;Новосибирск;19870000;Никитина;4; Никитина;89.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/319342689/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Страна Девелопмент;developer;sale;Заельцовский;2;29;109/2;Новосибирск;26141176;Страна Береговая;4;Сухарная ;102.62;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663612/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;РайоныКварталы;real_estate_agent;sale;Кировский;1;9;146;Новосибирск;5500000;;4; Петухова;69.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326304136/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;НИАН;real_estate_agent;sale;Октябрьский;2;6;111;Новосибирск;7900000;;4;Ленинградская ;84.8;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326742569/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Заельцовский;14;14;90;Новосибирск;25300000;Авиатор;4; Аэропорт;139.51;Заельцовская;https://novosibirsk.cian.ru/sale/flat/312156066/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Центральный;16;18;30;Новосибирск;38000000;;4; Орджоникидзе;132.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/326783636/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дивногорский;developer;sale;Ленинский;3;9;;Новосибирск;8190000;Дивноград;4;;83.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322873064/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;САМОЛЕТ ПЛЮС;real_estate_agent;sale;Кировский;2;10;82/2;Новосибирск;6400000;;4; Петухова;74.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/285526382/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владис Центральное;real_estate_agent;sale;Дзержинский;1;9;11;Новосибирск;5300000;;4;Гусинобродское шоссе;70.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326652195/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Железнодорожный;16;24;6/1;Новосибирск;16200000;Беринг;4; Прибрежная;93.85;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324817874/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;METRAGE;real_estate_agent;sale;Октябрьский;2;9;175/6;Новосибирск;6500000;;4;Большевистская ;72.9;Спортивная;https://novosibirsk.cian.ru/sale/flat/323585787/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дивногорский;developer;sale;Ленинский;1;9;;Новосибирск;7210000;Дивноград;4;;73.15;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323658292/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ПОЛЯКОВ;developer;sale;Заельцовский;2;11;236;Новосибирск;17600000;Клубный комплекс ;4;Красный проспект;105.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326928086/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;МакроМир;real_estate_agent;sale;Октябрьский;9;9;179;Новосибирск;6700000;;4; Бориса Богаткова;70.4;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322402612/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Вертикаль;real_estate_agent;sale;Дзержинский;2;5;72;Новосибирск;5590000;;4; Чкалова;59.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/323790337/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;SG DEVELOPMENT;developer;sale;Кировский;5;7;143/2;Новосибирск;13290000;Кварталы Немировича;4; Немировича-Данченко;78.9;Студенческая;https://novosibirsk.cian.ru/sale/flat/326424119/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Кристина Карабанова;realtor;sale;Калининский;5;9;23;Новосибирск;6900000;;4; Олеко Дундича;70.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321647892/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;МакроМир;real_estate_agent;sale;Ленинский;3;4;10;Новосибирск;5950000;;4;переулок 3-й Крашенинникова;86.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/321271833/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Железнодорожный;24;24;6/1;Новосибирск;16950000;Беринг;4; Прибрежная;95.55;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324817900/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Метражи;real_estate_agent;sale;Ленинский;8;12;2/1;Новосибирск;6900000;;4; Немировича-Данченко;76.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/316414728/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Ключи;real_estate_agent;sale;Кировский;5;9;122/1;Новосибирск;5950000;;4; Петухова;70.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/312932019/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;VIRA;developer;sale;Кировский;2;24;;Новосибирск;8500000;Сподвижники ЖК;4;;73.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/326182566/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Ассоциация застройщиков;real_estate_agent;sale;Ленинский;2;9;33;Новосибирск;6990000;;4;Ударная ;70.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322336867/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Аванта;real_estate_agent;sale;Ленинский;3;9;15;Новосибирск;6200000;;4; 9-й Гвардейской Дивизии;74.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319089891/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;SD Group ( НСК );developer;sale;Дзержинский;6;17;7;Новосибирск;10063694;Промышленная 7;4;Промышленная ;58.99;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/320615126/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЛЕГКО;real_estate_agent;sale;Ленинский;4;10;111;Новосибирск;7000000;;4;Широкая ;81.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324690096/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Открытый Город;real_estate_agent;sale;Ленинский;2;9;85;Новосибирск;6280000;;4; Невельского;70.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/321831938/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Заельцовский;18;23;220;Новосибирск;22625000;Нобель;4;Красный проспект;93.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818099/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;МакроМир;real_estate_agent;sale;Кировский;3;10;36А;Новосибирск;7100000;;4; Чемская;74.3;Студенческая;https://novosibirsk.cian.ru/sale/flat/326982407/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Rialtor Group;real_estate_agent;sale;Первомайский;7;9;6;Новосибирск;6300000;;4; Шмидта;68.9;Спортивная;https://novosibirsk.cian.ru/sale/flat/323632021/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;25;26;6;Новосибирск;16330000;Астон. Шесть звёзд;4; Аникина;132.21;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542326/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;АктивНедвижимость;real_estate_agent;sale;Железнодорожный;4;5;22;Новосибирск;8500000;;4; Челюскинцев;60.1;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/317236522/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Железнодорожный;20;24;;Новосибирск;23900000;Беринг;4;Беринг жилой квартал;109.79;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324818026/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Октябрьский;6;24;88;Новосибирск;12000000;мкр. Европейский Берег;4;Большевистская ;81.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/325854163/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сфера;real_estate_agent;sale;Первомайский;4;5;5;Новосибирск;5000000;;4;Физкультурная ;61.6;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326448479/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новый Мир;developer;sale;Заельцовский;17;23;220;Новосибирск;22275000;Нобель;4;Красный проспект;92.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818096/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Корона;real_estate_agent;sale;Центральный;10;25;49;Новосибирск;35000000;Державинский Квартал;4; Державина;130.7;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/319282739/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;МакроМир;real_estate_agent;sale;Ленинский;2;16;53;Новосибирск;14500000;;4;;134.3;Студенческая;https://novosibirsk.cian.ru/sale/flat/325946620/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;8;8;53с;Новосибирск;49540000;На Декабристов;4;Зыряновская ;293.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560690/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Иван Балебко;realtor;sale;Ленинский;5;6;40;Новосибирск;11500000;;4;Вертковская ;132.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325760804/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 124857048;homeowner;sale;Калининский;1;9;130;Новосибирск;6600000;;4; Кропоткина;75.4;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/310379443/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;VIRA;developer;sale;Кировский;19;24;;Новосибирск;8850000;Сподвижники ЖК;4;;74.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/326182806/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;VERAESTATE;real_estate_agent;sale;Центральный;3;10;82;Новосибирск;9300000;;4; Писарева;77.6;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/314769291/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владис Центральное;real_estate_agent;sale;Дзержинский;2;5;2;Новосибирск;6500000;;4; Авиастроителей;96.1;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324378504/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;VIRA;developer;sale;Кировский;11;11;16;Новосибирск;9500000;Сподвижники;4;18-й Бронный переулок;79.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/318286973/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Планета;real_estate_agent;sale;Железнодорожный;4;5;14;Новосибирск;9900000;;4;проспект Димитрова;95.4;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/310547446/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;6;14;2Б;Новосибирск;27000000;Булгаков;4; Котовского;119.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324194872/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;26;26;;Новосибирск;18340000;Астон. Шесть Звезд ЖК;4;;144.56;Студенческая;https://novosibirsk.cian.ru/sale/flat/322966832/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Деловой Бульвар;real_estate_agent;sale;Дзержинский;20;27;230;Новосибирск;13450000;;4; Фрунзе;91.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/322636431/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 99040217;realtor;sale;Советский;2;4;10;Новосибирск;15300000;;4;проспект Морской;83.9;;https://novosibirsk.cian.ru/sale/flat/322440028/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;25;25;2;Новосибирск;24673572;Тайм Сквер;4;Дачная ;114.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226817/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ГРАНОВИТ;real_estate_agent;sale;Октябрьский;12;14;2;Новосибирск;12490000;;4; Федосеева;82.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/297743133/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Людмила Умарова;realtor;sale;Советский;2;14;3;Новосибирск;32000000;Galileo;4; Вяземская;141.0;;https://novosibirsk.cian.ru/sale/flat/326102437/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;25;26;6;Новосибирск;17820000;Астон. Шесть звёзд;4; Аникина;145.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542303/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Центральный;1;10;48;Новосибирск;9500000;;4; Селезнева;76.7;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325005874/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 65606858;homeowner;sale;Советский;7;9;18;Новосибирск;14950000;;4; Демакова;100.5;;https://novosibirsk.cian.ru/sale/flat/322326070/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ГК Нарратив;developer;sale;Ленинский;3;15;12;Новосибирск;13002100;Тетрис;4; Серафимовича;77.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324426884/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
