accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Брусника;developer;sale;Заельцовский;5;9;1/4;Новосибирск;8490000;Лебедевский;2;Лебедевский кв-л;62.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326985356/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Право собственности;real_estate_agent;sale;Кировский;10;10;95;Новосибирск;5000000;Матрешкин двор;2; Петухова;56.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/326567021/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Наталья Алонцева;realtor;sale;Октябрьский;6;18;162/1;Новосибирск;7256985;ул. Добролюбова, 162/1;2; Добролюбова;42.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326818645/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Дзержинский;3;9;;Новосибирск;11460000;Город-на-озере ЖК;2;;48.66;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326882503/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;VIRA Обмен;real_estate_agent;sale;Кировский;8;9;144;Новосибирск;3900000;;2; Петухова;45.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326515054/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СЛОН;real_estate_agent;sale;Советский;1;9;2;Новосибирск;6500000;;2; Добровольческая;51.9;;https://novosibirsk.cian.ru/sale/flat/324814079/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Дзержинский;6;22;;Новосибирск;13868800;Паскаль;2; 5-я Кирпичная Горка;70.4;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325989219/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ИП Павлова И. В.;real_estate_agent;sale;Заельцовский;9;29;105/1;Новосибирск;12000000;Бирюзовая жемчужина-2;2;Сухарная ;59.78;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/319372678/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ИП Павлова И. В.;real_estate_agent;sale;Заельцовский;9;29;105/1;Новосибирск;12000000;Бирюзовая жемчужина-2;2;Сухарная ;59.78;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/319358092/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Заельцовский;11;12;1/4;Новосибирск;8230000;Лебедевский;2;Лебедевский кв-л;59.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326741513/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Города Новосибирск;real_estate_agent;sale;Октябрьский;2;4;2;Новосибирск;3990000;;2; Ключ-Камышенское плато;46.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/319004680/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Кировский;14;17;15;Новосибирск;3750000;;2; Виктора Уса;42.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319842651/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Дзержинский;2;22;;Новосибирск;11398000;Паскаль;2; 5-я Кирпичная Горка;55.6;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325989161/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Дом Профи;real_estate_agent;sale;Советский;3;5;8;Новосибирск;4290000;;2; Динамовцев;44.9;Студенческая;https://novosibirsk.cian.ru/sale/flat/325928490/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;PRO Недвижимость;real_estate_agent;sale;Дзержинский;5;5;41/1;Новосибирск;4000000;;2; Толбухина;43.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/320172241/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Заельцовский;2;28;107/2;Новосибирск;10881698;Бирюзовая жемчужина-4;2;Сухарная ;61.8;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325987534/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Флиппинг со вкусом;real_estate_agent;sale;Ленинский;12;17;3/1;Новосибирск;6500000;;2; Невельского;42.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324481868/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Города Новосибирск;real_estate_agent;sale;Калининский;5;5;41;Новосибирск;4990000;;2;Танковая ;42.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321680952/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Новый Мир;developer;sale;Заельцовский;4;20;;Новосибирск;12100000;Оскар ЖК;2;;54.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818172/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;23;25;167/3;Новосибирск;9290000;Расцветай на Маркса;2; Немировича-Данченко;40.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/320532337/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Кировский;1;2;16;Новосибирск;5000000;;2; Урманова;59.7;Студенческая;https://novosibirsk.cian.ru/sale/flat/326181258/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Заельцовский;18;28;107/2;Новосибирск;10859027;Бирюзовая жемчужина-4;2;Сухарная ;61.2;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325987524/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Железнодорожный;4;6;6;Новосибирск;5370000;;2;Фабричная ;49.3;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/320447962/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СФЕРА 54;real_estate_agent;sale;Октябрьский;10;10;3;Новосибирск;5500000;;2; В. Высоцкого;52.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323312418/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;7;23;;Новосибирск;7439000;Калининский квартал ЖК;2;;43.0;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988438/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Октябрьский;12;24;32;Новосибирск;15900000;Римский квартал;2; Кирова;60.3;Октябрьская;https://novosibirsk.cian.ru/sale/flat/324989222/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Калининский;4;4;12;Новосибирск;5590000;;2; Александра Невского;58.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321339510/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Заельцовский;9;9;90;Новосибирск;9850000;Авиатор;2; Аэропорт;58.36;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325958743/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Заельцовский;3;28;107/2;Новосибирск;10658483;Бирюзовая жемчужина-4;2;Сухарная ;59.9;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325987575/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;3;4;319;Новосибирск;3999000;;2; Кирова;63.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324065909/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;4;23;;Новосибирск;10553000;Калининский квартал ЖК;2;;61.0;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988847/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Ленинский;2;5;22;Новосибирск;4290000;;2; 9-й Гвардейской Дивизии;44.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/320045974/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;21;23;;Новосибирск;7845480;Калининский квартал ЖК;2;;45.6;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988545/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ID 99066872;homeowner;sale;Октябрьский;6;25;13;Новосибирск;8000000;Закаменский-13;2;Закаменский мкр;48.3;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326392155/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Страна Девелопмент;developer;sale;Заельцовский;23;29;109/2;Новосибирск;9764706;Страна Береговая;2;Сухарная ;37.68;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326663784/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Оксана Головкина;realtor;sale;Калининский;2;2;5;Новосибирск;1500000;;2; Флотская;38.0;;https://novosibirsk.cian.ru/sale/flat/326687004/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Октябрьский;2;7;53с;Новосибирск;15750000;На Декабристов;2;Зыряновская ;90.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560665/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Все Новые Дома;real_estate_agent;sale;Дзержинский;21;25;22;Новосибирск;8999000;;2;Закаменский мкр;40.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/323541622/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брокер Кэпитал;real_estate_agent;sale;Ленинский;1;10;41;Новосибирск;4000000;;2;Троллейная ;32.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326913845/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Заельцовский;4;12;1/4;Новосибирск;9840000;Лебедевский;2;Лебедевский кв-л;82.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314017621/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Вся Недвижимость Новосибирска;real_estate_agent;sale;Кировский;8;17;160;Новосибирск;6400000;Тулинка;2; Петухова;52.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326774934/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;2;3;118;Новосибирск;3000000;;2; Немировича-Данченко;40.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325483492/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Дзержинский;6;14;;Новосибирск;12460000;Город-на-озере ЖК;2;;67.47;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324846299/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Октябрьский;1;5;3;Новосибирск;5700000;;2; Панфиловцев;61.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/319833721/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;3;5;20;Новосибирск;2970000;;2; Флотская;46.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/317282495/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Дом-Строй;developer;sale;Ленинский;10;30;;Новосибирск;10603000;Горская лагуна ЖК;2;;49.79;Студенческая;https://novosibirsk.cian.ru/sale/flat/321861671/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Дом Профи;real_estate_agent;sale;Железнодорожный;3;25;18;Новосибирск;14100000;Прованс;2;Железнодорожная ;48.2;Гагаринская;https://novosibirsk.cian.ru/sale/flat/315688087/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Всем Квартиру;real_estate_agent;sale;Советский;1;2;19;Новосибирск;2999999;;2; Молодости;48.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/305245966/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Дзержинский;9;14;;Новосибирск;16590000;Город-на-озере ЖК;2;;74.75;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324800949/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Ленинский;17;17;162/3;Новосибирск;5900000;;2; Связистов;53.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/320176600/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Ассоциация застройщиков;real_estate_agent;sale;Октябрьский;3;10;34;Новосибирск;6800000;;2; Шевченко;55.2;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326573180/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;5;23;;Новосибирск;9687830;Калининский квартал ЖК;2;;57.7;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988697/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Флиппинг со вкусом;real_estate_agent;sale;Заельцовский;18;25;15;Новосибирск;12400000;на Галущака;2; Галущака;55.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/326958652/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Калининское;real_estate_agent;sale;Дзержинский;1;5;54;Новосибирск;3700000;;2;Трикотажная ;45.1;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326637240/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Астон;developer;sale;Кировский;7;26;6;Новосибирск;9530000;Астон. Шесть звёзд;2; Аникина;75.94;Студенческая;https://novosibirsk.cian.ru/sale/flat/326704473/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Ленинский;9;9;20;Новосибирск;6700000;Дивногорский;2; Романтиков;51.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319721278/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Владис Центральное;real_estate_agent;sale;Заельцовский;16;25;21/1;Новосибирск;9500000;Эталон;2; Дмитрия Донского;53.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326178301/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Дом-Строй;developer;sale;Ленинский;12;14;;Новосибирск;10303000;Горская лагуна ЖК;2;;42.38;Студенческая;https://novosibirsk.cian.ru/sale/flat/321861657/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Забота;real_estate_agent;sale;Дзержинский;8;14;118;Новосибирск;7200000;RedFox;2; Коминтерна;50.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326660708/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Илья Вахрин;realtor;sale;Калининский;1;8;59/1;Новосибирск;7200000;На Народной;2;Народная ;51.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326716043/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Страна Девелопмент;developer;sale;Октябрьский;19;30;;Новосибирск;12917647;Страна.Тополёвая;2; Ядринцевский Подъем;62.02;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325664002/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ID 99066872;homeowner;sale;Октябрьский;14;25;11;Новосибирск;8000000;Закаменский-11;2;Закаменский мкр;50.55;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326214880/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;2;23;;Новосибирск;10596537;Калининский квартал ЖК;2;;63.9;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988868/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника Обмен;real_estate_agent;sale;Ленинский;5;5;28/5;Новосибирск;3300000;;2; Немировича-Данченко;44.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325806204/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;4;23;;Новосибирск;10231200;Калининский квартал ЖК;2;;58.8;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988775/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника Обмен;real_estate_agent;sale;Кировский;16;16;1;Новосибирск;6900000;;2; Сержанта Коротаева;65.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323484311/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;2ПН;real_estate_agent;sale;Октябрьский;10;11;9;Новосибирск;3985000;Плющихинский;2; Плющихинская;58.75;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/320613916/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Страна Девелопмент;developer;sale;Октябрьский;7;9;с23;Новосибирск;13658824;Страна.Тополёвая;2;Тополевая ;62.85;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325663930/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника Обмен;real_estate_agent;sale;Кировский;15;26;16;Новосибирск;9350000;Астон. Шесть звёзд;2; Аникина;69.3;Студенческая;https://novosibirsk.cian.ru/sale/flat/324456743/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Заельцовский;5;19;238;Новосибирск;10150000;Ельцовский;2; Дуси Ковальчук;65.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/323876815/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Дом-Строй;developer;sale;Ленинский;12;14;;Новосибирск;11803000;Горская лагуна ЖК;2;;55.02;Студенческая;https://novosibirsk.cian.ru/sale/flat/321861662/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СЖК;real_estate_agent;sale;Заельцовский;1;6;22;Новосибирск;25000000;Эко-квартал Flora&Fauna;2;Дачное шоссе;76.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/302763229/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Владис Центральное;real_estate_agent;sale;Калининский;4;5;16;Новосибирск;3000000;;2; Флотская;43.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324767361/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;6;23;;Новосибирск;10928197;Калининский квартал ЖК;2;;65.9;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325989040/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Универсал;real_estate_agent;sale;Калининский;4;5;19;Новосибирск;2860000;;2; Флотская;44.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321055018/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;22820000;На Декабристов;2;Зыряновская ;159.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560685/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Кировский;7;18;1/2;Новосибирск;5050000;Прибрежный;2; Герцена;47.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/316866066/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Заельцовский;9;9;90;Новосибирск;12650000;Авиатор;2; Аэропорт;63.77;Заельцовская;https://novosibirsk.cian.ru/sale/flat/313627025/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;5;9;13;Новосибирск;3700000;;2; Зорге;43.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326770339/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;VIRA;developer;sale;Кировский;7;20;16;Новосибирск;6200000;Сподвижники;2;18-й Бронный переулок;43.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/300550992/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Екатерина Колесникова;realtor;sale;Железнодорожный;1;6;26;Новосибирск;10500000;;2;Коммунистическая ;81.8;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/326187666/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Сибирь Ипотека;real_estate_agent;sale;Дзержинский;2;10;8/5;Новосибирск;6000000;;2; Есенина;49.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324844143/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Новый Мир;developer;sale;Заельцовский;6;24;;Новосибирск;11300000;Оскар ЖК;2;;56.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818284/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ID 64331368;realtor;sale;Кировский;1;5;16;Новосибирск;3200000;;2; Громова;44.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326530931/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Астон;developer;sale;Кировский;20;26;6;Новосибирск;6650000;Астон. Шесть звёзд;2; Аникина;46.26;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542353/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ID 96071924;homeowner;sale;Октябрьский;4;28;9;Новосибирск;21000000;Флотилия;2; Сибревкома;85.8;Октябрьская;https://novosibirsk.cian.ru/sale/flat/324785230/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Ленинский;9;9;11;Новосибирск;5700000;;2; Связистов;43.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323958005/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Новый Мир;developer;sale;Заельцовский;15;20;;Новосибирск;10400000;Оскар ЖК;2;;46.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818237/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Вся Недвижимость Новосибирска;real_estate_agent;sale;Ленинский;1;3;65/1;Новосибирск;2560000;;2;Амурская ;41.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325526317/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;РайоныКварталы;real_estate_agent;sale;Ленинский;8;12;7;Новосибирск;4500000;;2;Новосибирская ;46.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326735975/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ГК Союз;developer;sale;Ленинский;17;17;13/1;Новосибирск;6700000;Квартет;2; Связистов;59.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322875408/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Октябрьский;14;18;2;Новосибирск;3200000;Плющихинский;2; Плющихинская;39.3;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324057639/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Агент Pro;real_estate_agent;sale;Кировский;5;5;231;Новосибирск;3900000;;2; Зорге;44.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325418356/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;15;23;;Новосибирск;8042020;Калининский квартал ЖК;2;;47.6;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988570/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Поиск Метров;real_estate_agent;sale;Калининский;4;5;18;Новосибирск;3399900;;2; Флотская;44.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324157623/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Владис Центральное;real_estate_agent;sale;Дзержинский;5;5;35;Новосибирск;4450000;;2; Лазарева;45.1;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/321049586/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;ГК Союз;developer;sale;Ленинский;17;17;13/1;Новосибирск;6700000;Квартет;2; Связистов;58.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/315032981/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Всем Квартиру;real_estate_agent;sale;Ленинский;1;9;141;Новосибирск;3900000;;2; Связистов;42.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325246018/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника Обмен;real_estate_agent;sale;Октябрьский;3;10;2/1;Новосибирск;7050000;;2; Никитина;55.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/323186886/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;22990000;На Декабристов;2;Зыряновская ;165.4;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560687/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Ленинский;3;5;7;Новосибирск;4800000;;2;Широкая ;44.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325016842/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Этажи;real_estate_agent;sale;Октябрьский;2;2;123;Новосибирск;4250000;;2; Грибоедова;43.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323002484/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Новый Мир;developer;sale;Железнодорожный;8;16;;Новосибирск;10300000;Беринг;2;Беринг жилой квартал;57.43;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325640864/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Центр Недвижимости;real_estate_agent;sale;Советский;2;5;41;Новосибирск;5700000;;2; Иванова;42.4;;https://novosibirsk.cian.ru/sale/flat/225523756/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;Владис Центральное;real_estate_agent;sale;Октябрьский;1;5;147;Новосибирск;4250000;;2;Ленинградская ;44.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326692743/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
flat;СМСС;developer;sale;Калининский;16;23;;Новосибирск;8312340;Калининский квартал ЖК;2;;49.2;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988641/?mlSearchSessionGuid=5ccd199be5d7419b8fafb8ea055be6bb
