accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Брусника;developer;sale;Заельцовский;4;9;1/4;Новосибирск;10350000;Лебедевский;3;Лебедевский кв-л;90.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323145217/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Советский;2;6;160;Новосибирск;5000000;;3; Ивлева;78.6;Студенческая;https://novosibirsk.cian.ru/sale/flat/320093470/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Василевский;real_estate_agent;sale;Заельцовский;5;18;76/1;Новосибирск;10850000;;3;Сухарная ;74.2;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/319668112/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Калининский;9;23;;Новосибирск;9942075;Калининский квартал ЖК;3;;58.5;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988778/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ИнтерАктив;real_estate_agent;sale;Ленинский;5;5;26;Новосибирск;4550000;;3; Немировича-Данченко;58.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/316367828/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Владис Центральное;real_estate_agent;sale;Заельцовский;2;9;87;Новосибирск;7000000;;3;Красный проспект;60.1;Гагаринская;https://novosibirsk.cian.ru/sale/flat/326692747/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Октябрьский;5;9;с23;Новосибирск;16729412;Страна.Тополёвая;3;Тополевая ;76.97;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325663876/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Дом Профи;real_estate_agent;sale;Заельцовский;8;9;222/1;Новосибирск;19800000;Красный проспект;3;Красный проспект;57.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/318272983/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Дом Профи;real_estate_agent;sale;Заельцовский;15;21;238;Новосибирск;9600000;Ельцовский;3; Дуси Ковальчук;99.41;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324961149/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Дзержинский;14;14;;Новосибирск;23920000;Город-на-озере ЖК;3;;130.39;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325308695/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Железнодорожный;1;5;14;Новосибирск;5555000;;3;Владимировская ;54.5;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/320756188/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;5;9;19;Новосибирск;4390000;;3; Саввы Кожевникова;63.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/323145533/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Заельцовский;8;9;90;Новосибирск;13530000;Авиатор;3; Аэропорт;100.04;Заельцовская;https://novosibirsk.cian.ru/sale/flat/312156075/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Эксперт Дом;real_estate_agent;sale;Калининский;4;5;33;Новосибирск;5300000;;3; Объединения;58.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323586394/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ID 16903434;realtor;sale;Центральный;11;17;;Новосибирск;11990000;Мылзавод ЖК;3;;58.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/322529521/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Калининский;5;23;;Новосибирск;11538266;Калининский квартал ЖК;3;;70.9;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988881/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника Обмен;real_estate_agent;sale;Октябрьский;9;16;154/2;Новосибирск;7750000;Выборная-Рябиновая;3;Выборная ;70.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/323738938/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Заельцовский;5;9;1/4;Новосибирск;10160000;Лебедевский;3;Лебедевский кв-л;81.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/318333161/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Флиппинг со вкусом;real_estate_agent;sale;Заельцовский;18;24;15;Новосибирск;12400000;на Галущака;3; Галущака;55.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/326579911/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Забота;real_estate_agent;sale;Калининский;3;10;4/1;Новосибирск;8750000;;3; Свечникова;74.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324947273/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Октябрьский;10;23;;Новосибирск;13868800;Паскаль;3;Закаменский мкр;70.4;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325989613/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Эксперт Дом;real_estate_agent;sale;Центральный;22;27;57;Новосибирск;13999000;Расцветай на Ядринцевской;3;Ядринцевская ;55.1;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/325594389/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СЖК;real_estate_agent;sale;Ленинский;3;11;39;Новосибирск;9900000;;3;;93.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/322151459/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Калининский;5;23;;Новосибирск;11937150;Калининский квартал ЖК;3;;73.8;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988905/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Города Новосибирск;real_estate_agent;sale;Октябрьский;4;25;11;Новосибирск;17450000;Эльбрус;3; Шевченко;107.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326729360/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Заельцовский;2;12;1/4;Новосибирск;11970000;Лебедевский;3;Лебедевский кв-л;95.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/313965023/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Города Новосибирск;real_estate_agent;sale;Заельцовский;4;8;22/3;Новосибирск;15600000;Эко-квартал Flora&Fauna;3;Дачное шоссе;76.62;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325670089/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Октябрьский;3;30;;Новосибирск;16800000;Страна.Тополёвая;3; Ядринцевский Подъем;85.44;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325663961/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Города Новосибирск;real_estate_agent;sale;Дзержинский;4;9;55/7;Новосибирск;18000000;ГринАрт;3;Планетная ;81.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326655499/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Калининский;8;23;;Новосибирск;15180300;Калининский квартал ЖК;3;;90.9;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325989010/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;METRAGE;real_estate_agent;sale;Заельцовский;8;16;2;Новосибирск;27000000;;3;Кавалерийская ;127.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/327061599/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Калининский;24;25;75;Новосибирск;18000000;;3;Ипподромская ;83.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325852311/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Дом-Строй;developer;sale;Ленинский;1;14;;Новосибирск;16460000;Горская лагуна ЖК;3;;94.53;Студенческая;https://novosibirsk.cian.ru/sale/flat/321861647/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Екатерина Колесникова;realtor;sale;Октябрьский;8;8;32;Новосибирск;18700000;мкр. Европейский Берег;3; Владимира Заровного;85.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/322091565/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;METRAGE;real_estate_agent;sale;Заельцовский;15;15;222/4;Новосибирск;20000000;Красный проспект;3;Красный проспект;77.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326732430/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;VIRA;developer;sale;Кировский;2;24;;Новосибирск;7450000;Сподвижники ЖК;3;;64.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326182564/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Города Новосибирск;real_estate_agent;sale;Железнодорожный;23;26;85/1;Новосибирск;24990000;Зенит;3; 1905 года;107.1;Гагаринская;https://novosibirsk.cian.ru/sale/flat/326720449/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Ленинский;2;2;1/1;Новосибирск;2800000;;3;Хилокская ;50.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325047851/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Октябрьский;2;9;с23;Новосибирск;16070588;Страна.Тополёвая;3;Тополевая ;75.54;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325663866/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Домолегион;real_estate_agent;sale;Кировский;1;3;52;Новосибирск;3800000;;3; Мира;53.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326896804/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника Обмен;real_estate_agent;sale;Октябрьский;13;18;7/5;Новосибирск;6300000;Плющихинский;3; Виталия Потылицына;71.3;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323738939/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Телецентр 19|56;developer;sale;Ленинский;9;15;19/1;Новосибирск;12390000;1956. Кварталы Телецентра;3; Костычева;69.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326257939/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Забота;real_estate_agent;sale;Советский;3;9;44;Новосибирск;5999000;;3; Молодости;60.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/323715745/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;МакроМир;real_estate_agent;sale;Кировский;3;4;68;Новосибирск;5700000;;3; Немировича-Данченко;109.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/320200487/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Заельцовский;18;29;109/2;Новосибирск;11682353;Страна Береговая;3;Сухарная ;49.31;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326553001/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Заельцовский;1;2;99/1;Новосибирск;4300000;;3;Кубовая ;60.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/319947748/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ID 139282683;homeowner;sale;Заельцовский;20;24;220;Новосибирск;17450000;Нобель;3;Красный проспект;67.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326926242/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Новый Мир;developer;sale;Заельцовский;19;24;;Новосибирск;13600000;Оскар ЖК;3;;70.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818478/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Дельта;real_estate_agent;sale;Советский;6;9;33;Новосибирск;5950000;;3; Русская;63.0;;https://novosibirsk.cian.ru/sale/flat/320695381/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ID 87577402;unknown;sale;Заельцовский;2;10;225;Новосибирск;6100000;;3;Линейная ;66.6;Гагаринская;https://novosibirsk.cian.ru/sale/flat/325693097/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Калининский;20;23;;Новосибирск;13378050;Калининский квартал ЖК;3;;82.2;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/325988939/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника Обмен;real_estate_agent;sale;Октябрьский;1;10;158/1;Новосибирск;7500000;;3;Выборная ;77.8;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324316949/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;РайоныКварталы;real_estate_agent;sale;Октябрьский;13;17;1;Новосибирск;6500000;Ваш выбор;3;Вилюйская ;71.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/320585330/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ГК Союз;developer;sale;Ленинский;5;17;106;Новосибирск;8600000;Новый горизонт;3;Рельефная ;87.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326927896/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;2;9;56;Новосибирск;4990000;;3; Зорге;60.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323587409/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Дзержинский;2;9;;Новосибирск;27680000;Город-на-озере ЖК;3;;128.92;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324996344/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Первая риэлторская компания;real_estate_agent;sale;Ленинский;2;2;6;Новосибирск;3450000;;3;1-й Порядковый переулок;54.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319936398/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;21210000;На Декабристов;3;Зыряновская ;164.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560688/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;МакроМир;real_estate_agent;sale;Железнодорожный;8;9;8/4;Новосибирск;8500000;;3;Железнодорожная ;56.6;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/326378141/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Заельцовский;2;29;109/2;Новосибирск;12117647;Страна Береговая;3;Сухарная ;55.07;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663709/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;MetroPolis;real_estate_agent;sale;Октябрьский;5;9;106;Новосибирск;5800000;;3;Выборная ;60.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324547837/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Дзержинский;7;14;;Новосибирск;12720000;Город-на-озере ЖК;3;;71.42;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324800924/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Калининский;5;5;15;Новосибирск;4600000;;3; Макаренко;57.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/316906128/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Владис Центральное;real_estate_agent;sale;Дзержинский;1;5;4;Новосибирск;5900000;;3;проспект Дзержинского;70.5;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324355033/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Заельцовский;8;9;1/4;Новосибирск;15100000;Лебедевский;3;Лебедевский кв-л;98.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/313965045/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Новый Мир;developer;sale;Заельцовский;6;20;;Новосибирск;16450000;Оскар ЖК;3;;84.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818178/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника Обмен;real_estate_agent;sale;Октябрьский;3;5;161;Новосибирск;4990000;;3;Большевистская ;55.9;Спортивная;https://novosibirsk.cian.ru/sale/flat/325473494/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Дом-Строй;developer;sale;Ленинский;15;30;;Новосибирск;14803000;Горская лагуна ЖК;3;;64.72;Студенческая;https://novosibirsk.cian.ru/sale/flat/302398484/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Калининский;1;3;103А;Новосибирск;3950000;;3; Солидарности;72.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321256396/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Кольцовская служба недвижимости;real_estate_agent;sale;Первомайский;1;10;32/2;Новосибирск;4800000;;3; Героев Революции;58.7;Спортивная;https://novosibirsk.cian.ru/sale/flat/319169483/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Октябрьский;10;30;;Новосибирск;17105882;Страна.Тополёвая;3; Ядринцевский Подъем;86.27;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325663979/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;РайоныКварталы;real_estate_agent;sale;Советский;5;5;3;Новосибирск;4020000;;3; Молодости;60.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/320624319/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Новый Мир;developer;sale;Заельцовский;7;19;220;Новосибирск;15900000;Нобель;3;Красный проспект;67.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818049/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;НИЦ;real_estate_agent;sale;Заельцовский;7;9;28;Новосибирск;9790000;Дом на Песочной;3;Владимировская ;65.0;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/322435825/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Дзержинский;14;14;;Новосибирск;24610000;Город-на-озере ЖК;3;;109.35;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324996330/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Макаров & Галстян;real_estate_agent;sale;Кировский;12;24;143/2;Новосибирск;8200000;Кварталы Немировича;3; Немировича-Данченко;51.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/325671442/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Российский аукционный дом;real_estate_agent;sale;Калининский;2;10;24/1;Новосибирск;5943237;Мкрн. Родники;3; Тюленина;73.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326542795/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Заельцовский;15;15;90;Новосибирск;16530000;Авиатор;3; Аэропорт;90.07;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314858633/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ИнтерАктив;real_estate_agent;sale;Железнодорожный;5;5;7;Новосибирск;4850000;;3;Владимировский спуск;42.2;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326659285/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;2;9;7;Новосибирск;5400000;;3; 9-й Гвардейской Дивизии;66.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326115196/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Октябрьский;10;10;53с;Новосибирск;39940000;На Декабристов;3;Зыряновская ;190.4;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326959868/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Этажи;real_estate_agent;sale;Дзержинский;3;9;66;Новосибирск;15000000;Красен Хаус;3; Красина;56.9;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325185764/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;НИЦ;real_estate_agent;sale;Ленинский;7;9;154;Новосибирск;5050000;;3;Троллейная ;59.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319091555/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брусника;developer;sale;Заельцовский;9;9;90;Новосибирск;13520000;Авиатор;3; Аэропорт;92.23;Заельцовская;https://novosibirsk.cian.ru/sale/flat/307613081/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Центр Недвижимости;real_estate_agent;sale;Советский;5;5;15;Новосибирск;6000000;;3; Иванова;62.0;;https://novosibirsk.cian.ru/sale/flat/314924990/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Брокер Кэпитал;real_estate_agent;sale;Калининский;8;9;23;Новосибирск;5650000;;3; Объединения;63.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323726578/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;СМСС;developer;sale;Октябрьский;23;23;;Новосибирск;16406900;Паскаль;3;Закаменский мкр;85.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325989648/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Николай Самойлов;realtor;sale;Железнодорожный;17;28;10;Новосибирск;33000000;;3; Максима Горького;72.4;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/325809606/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Родники;real_estate_agent;sale;Октябрьский;3;10;7/3;Новосибирск;5500000;Плющихинский;3; Виталия Потылицына;59.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323356136/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Новый Мир;developer;sale;Железнодорожный;3;16;;Новосибирск;11650000;Беринг;3;Беринг жилой квартал;64.29;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324817951/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Все Новые Дома;real_estate_agent;sale;Октябрьский;21;22;77;Новосибирск;15500000;Парк Резиденс;3; Сакко и Ванцетти;80.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/324144061/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Талан;developer;sale;Калининский;3;9;148;Новосибирск;7177089;Природные кварталы Сибирия;3; Богдана Хмельницкого;55.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325365258/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Всем Квартиру;real_estate_agent;sale;Ленинский;1;5;10;Новосибирск;4350000;;3; Немировича-Данченко;58.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/317131275/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Астон;developer;sale;Кировский;10;26;6;Новосибирск;12730000;Астон. Шесть звёзд;3; Аникина;98.42;Студенческая;https://novosibirsk.cian.ru/sale/flat/322947361/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;МакроМир;real_estate_agent;sale;Калининский;1;5;94/1;Новосибирск;5000000;;3; Объединения;61.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/320006697/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Страна Девелопмент;developer;sale;Заельцовский;18;29;109/2;Новосибирск;14800000;Страна Береговая;3;Сухарная ;65.08;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663679/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;5;5;5;Новосибирск;6450000;;3; Блюхера;57.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/317851976/?mlSearchSessionGuid=84e93ee834a1f736cbb021a856474794
