accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Астон;developer;sale;Кировский;12;26;6;Новосибирск;5400000;Астон. Шесть звёзд;1; Аникина;27.73;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542477/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Города Новосибирск;real_estate_agent;sale;Кировский;9;10;90/2;Новосибирск;16980000;;-1;Тульская ;170.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/318335586/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Rialtor Group;real_estate_agent;sale;Ленинский;1;5;54;Новосибирск;3100000;;1;Степная ;28.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/321818354/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Города Новосибирск;real_estate_agent;sale;Калининский;2;6;36;Новосибирск;3100000;;1;Народная ;28.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326761149/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;METRAGE;real_estate_agent;sale;Первомайский;1;17;1/8;Новосибирск;3150000;Берёзовое;1; Одоевского;20.2;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/327043425/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;3;3;39/1;Новосибирск;3200000;На Рубежной;1;Рубежная ;39.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/327019942/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Всем Квартиру;real_estate_agent;sale;Железнодорожный;1;5;38;Новосибирск;5500000;;2; Челюскинцев;43.3;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/326442697/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;14;18;2;Новосибирск;3200000;Плющихинский;2; Плющихинская;39.3;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324057639/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Дзержинский;2;9;;Новосибирск;27680000;Город-на-озере ЖК;3;;128.92;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324996344/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;4;10;25/2;Новосибирск;5500000;Плющихинский;2; Татьяны Снежиной;58.1;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/318918992/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Заельцовский;3;5;117/1;Новосибирск;3250000;;1; Жуковского;24.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/322132288/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Заельцовский;15;15;90;Новосибирск;18100000;Авиатор;4; Аэропорт;120.08;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314858635/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Советский;5;17;24/2;Новосибирск;3500000;Тихий берег;1;Приморская ;30.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/323639842/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;METRAGE;real_estate_agent;sale;Кировский;2;2;17;Новосибирск;3299000;;2;Бронная ;39.3;Студенческая;https://novosibirsk.cian.ru/sale/flat/327018814/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Центральный;3;30;;Новосибирск;18290000;Мылзавод ЖК;2;;108.63;Сибирская;https://novosibirsk.cian.ru/sale/flat/312547135/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Советский;5;6;160;Новосибирск;5500000;;2; Ивлева;60.7;Студенческая;https://novosibirsk.cian.ru/sale/flat/315795281/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Республика;real_estate_agent;sale;Кировский;4;9;124;Новосибирск;3300000;;1; Немировича-Данченко;24.6;Студенческая;https://novosibirsk.cian.ru/sale/flat/320650552/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Дзержинский;9;9;;Новосибирск;23550000;Город-на-озере ЖК;2;;118.46;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324996358/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;METRAGE;real_estate_agent;sale;Ленинский;9;9;1;Новосибирск;5570000;;2; 9-й Гвардейской Дивизии;50.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/316520484/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Концерн Сибирь;real_estate_agent;sale;Ленинский;3;17;88;Новосибирск;3300000;Радуга Сибири;1; Забалуева;27.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319881966/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ВОЛНА development;developer;sale;Заельцовский;26;30;101/1;Новосибирск;9200000;Апарт-отель GAGARIN CITY;1;Красный проспект;28.98;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325857099/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ЛЕГКО;real_estate_agent;sale;Кировский;3;17;22/1;Новосибирск;3500000;Семейный квартал;1;Бронная ;26.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325290813/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;8;10;99;Новосибирск;3300000;Матрешкин двор;1; Петухова;33.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326779765/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Телецентр 19|56;developer;sale;Ленинский;9;15;19/1;Новосибирск;12390000;1956. Кварталы Телецентра;3; Костычева;69.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326257939/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ID 38255046;realtor;sale;Ленинский;9;9;10;Новосибирск;6050000;;2; Котовского;47.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323184087/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Дзержинский;9;9;35;Новосибирск;4600000;;2; Доватора;43.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326758276/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Талан;developer;sale;Калининский;10;11;148;Новосибирск;5064594;Природные кварталы Сибирия;1; Богдана Хмельницкого;37.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326448463/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Советский;7;18;37/1;Новосибирск;5750000;Время;2;Часовая ;58.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/323937123/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ВОЛНА development;developer;sale;Заельцовский;23;30;101/1;Новосибирск;8650000;Апарт-отель GAGARIN CITY;1;Красный проспект;23.33;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314820380/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Калининский;24;25;75;Новосибирск;18000000;;3;Ипподромская ;83.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325852311/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;31140000;На Декабристов;4;Зыряновская ;198.8;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326959870/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;METRAGE;real_estate_agent;sale;Заельцовский;15;15;222/4;Новосибирск;20000000;Красный проспект;3;Красный проспект;77.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326732430/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ПОЛЯКОВ;developer;sale;Заельцовский;2;11;236;Новосибирск;14410000;Клубный комплекс ;4;Красный проспект;96.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/287200506/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Дзержинский;14;14;;Новосибирск;24610000;Город-на-озере ЖК;3;;109.35;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324996330/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;9;21;29/1;Новосибирск;6500000;Молодёжный;1; Михаила Кулагина;33.2;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326742790/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Новый Мир;developer;sale;Железнодорожный;11;16;;Новосибирск;6850000;Беринг;1;Беринг жилой квартал;28.17;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324817938/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Калининский;9;14;37/1;Новосибирск;7350000;Тайгинский парк;2;Тайгинская ;42.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326982098/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Новый Мир;developer;sale;Заельцовский;17;24;;Новосибирск;14300000;Оскар ЖК;3;;76.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818453/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;22;25;113/2;Новосибирск;5700000;IQ Aparts;-1; Кирова;33.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/324495185/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;14;17;10;Новосибирск;3600000;Матрешкин двор;1; Дмитрия Шмонина;33.9;Студенческая;https://novosibirsk.cian.ru/sale/flat/321180025/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Страна Девелопмент;developer;sale;Заельцовский;2;29;109/2;Новосибирск;12117647;Страна Береговая;3;Сухарная ;55.07;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663709/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Забота;real_estate_agent;sale;Калининский;3;10;4/1;Новосибирск;8750000;;3; Свечникова;74.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324947273/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Астон;developer;sale;Кировский;8;26;6;Новосибирск;7210000;Астон. Шесть звёзд;1; Аникина;48.24;Студенческая;https://novosibirsk.cian.ru/sale/flat/326513937/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Советский;5;6;164;Новосибирск;8750000;;3; Ивлева;85.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326769526/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Центр Недвижимости;real_estate_agent;sale;Советский;3;5;15;Новосибирск;5250000;;2; Иванова;43.6;;https://novosibirsk.cian.ru/sale/flat/325856836/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Дзержинский;7;14;;Новосибирск;12720000;Город-на-озере ЖК;3;;71.42;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324800924/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;METRAGE;real_estate_agent;sale;Кировский;8;10;85;Новосибирск;5300000;;1; Ватутина;34.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/317378102/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Страна Девелопмент;developer;sale;Заельцовский;21;29;109/2;Новосибирск;8458824;Страна Береговая;1;Сухарная ;27.47;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663693/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Камея;developer;sale;Ленинский;2;25;17;Новосибирск;6990000;Счастливый квартал;2; Костычева;40.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319735094/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Октябрьский;10;10;53с;Новосибирск;37440000;На Декабристов;2;Зыряновская ;175.9;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560658/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Поляков;real_estate_agent;sale;Октябрьский;5;17;99/4;Новосибирск;5050000;;2;Выборная ;55.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/318406973/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Октябрьский;2;9;53с;Новосибирск;21210000;На Декабристов;3;Зыряновская ;164.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326560688/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Города Новосибирск;real_estate_agent;sale;Заельцовский;4;15;1;Новосибирск;21000000;;4; Галущака;158.3;Гагаринская;https://novosibirsk.cian.ru/sale/flat/324386880/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника Обмен;real_estate_agent;sale;Заельцовский;2;10;113/5;Новосибирск;5600000;Эскимо;2;Кубовая ;38.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324457846/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;СМСС;developer;sale;Центральный;18;29;58;Новосибирск;4735250;Апартаменты Land Lord;-1; Николая Островского;20.15;Гагаринская;https://novosibirsk.cian.ru/sale/flat/319420017/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Города Новосибирск;real_estate_agent;sale;Дзержинский;13;17;195/5;Новосибирск;6190000;Галактика;1; Николая Островского;24.6;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326719005/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;СМСС;developer;sale;Дзержинский;11;25;19;Новосибирск;7904000;Звезда;2; Королева;39.52;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325987239/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Новый Мир;developer;sale;Заельцовский;6;20;;Новосибирск;16450000;Оскар ЖК;3;;84.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818178/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Новый Мир;developer;sale;Железнодорожный;10;24;;Новосибирск;6275000;Беринг;1;Беринг жилой квартал;26.06;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324818010/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ID 116178665;homeowner;sale;Ленинский;4;14;253/1;Новосибирск;5650000;Любимый;1; Титова;40.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325632142/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Вся Недвижимость Новосибирска;real_estate_agent;sale;Калининский;15;19;130/6;Новосибирск;5999000;Князь Кропоткинъ;1; Кропоткина;37.8;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/323257578/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Страна Девелопмент;developer;sale;Заельцовский;4;29;109/2;Новосибирск;19200000;Страна Береговая;3;Сухарная ;83.94;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663624/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Калининский;2;13;30;Новосибирск;4750000;Северная Корона;1; Мясниковой;34.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325760728/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Центральный;3;5;17;Новосибирск;5900000;;2; Гоголя;41.0;Сибирская;https://novosibirsk.cian.ru/sale/flat/320767003/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Заельцовский;15;15;90;Новосибирск;16530000;Авиатор;3; Аэропорт;90.07;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314858633/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Железнодорожный;1;5;14;Новосибирск;5555000;;3;Владимировская ;54.5;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/320756188/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Ленинский;2;2;35;Новосибирск;3300000;;2;Планировочная ;39.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326178064/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Астон;developer;sale;Кировский;18;26;;Новосибирск;4950000;Астон. Шесть Звезд ЖК;1;;27.27;Студенческая;https://novosibirsk.cian.ru/sale/flat/323016390/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Ленинский;3;5;7;Новосибирск;4800000;;2;Широкая ;44.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325016842/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Rialtor Group;real_estate_agent;sale;Ленинский;3;5;50/2;Новосибирск;3000000;;1;Станционная ;30.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/292170464/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;8;10;4;Новосибирск;5390000;;2;Лазурная ;50.8;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324510323/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Ленинский;2;5;34;Новосибирск;5550000;;3; Станиславского;56.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323483041/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Ленинский;1;6;3/2;Новосибирск;3500000;;1;Хилокская ;39.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326576422/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;4;4;186;Новосибирск;4550000;;2; Бориса Богаткова;45.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324541941/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Телецентр 19|56;real_estate_agent;sale;Ленинский;7;15;19/1;Новосибирск;10090000;1956. Кварталы Телецентра;2; Костычева;60.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324638000/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Заельцовский;12;17;49/1;Новосибирск;5590000;Нормандия-Неман;1; Аэропорт;37.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321609662/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Заельцовский;1;2;36/1;Новосибирск;3590000;;1; 2-я Шевцовой;31.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323828487/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Октябрьский;10;10;53с;Новосибирск;39940000;На Декабристов;3;Зыряновская ;190.4;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326959868/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;КВАРТЭН;real_estate_agent;sale;Кировский;5;10;37/1;Новосибирск;5290000;;1; Аникина;44.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326508679/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;9;10;25;Новосибирск;3550000;Плющихинский;1; Татьяны Снежиной;32.4;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322874525/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Астон;developer;sale;Кировский;10;26;6;Новосибирск;7160000;Астон. Шесть звёзд;1; Аникина;46.48;Студенческая;https://novosibirsk.cian.ru/sale/flat/326112937/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Калининский;4;17;66/4;Новосибирск;3900000;На Фадеева;1; Фадеева;31.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/316336816/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Октябрьский;11;18;29/2;Новосибирск;3580000;Плющихинский;1; Татьяны Снежиной;40.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323105072/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Телецентр 19|56;developer;sale;Ленинский;18;18;19/1;Новосибирск;11790000;1956. Кварталы Телецентра;2; Костычева;67.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325854401/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Эксперт Дом;real_estate_agent;sale;Октябрьский;8;10;10;Новосибирск;5500000;;1; Плющихинская;58.6;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324603231/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Дельта;real_estate_agent;sale;Заельцовский;6;10;92;Новосибирск;3600000;;1;Кубовая ;24.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325159459/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Новый Мир;developer;sale;Заельцовский;7;19;220;Новосибирск;15900000;Нобель;3;Красный проспект;67.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818049/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Заельцовский;10;13;47/1;Новосибирск;4100000;Солнечные часы;1;Кубовая ;24.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323367142/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;7;9;20/3;Новосибирск;3600000;;1; Немировича-Данченко;34.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326342639/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Центральный;27;30;;Новосибирск;16740000;Мылзавод ЖК;1;;80.83;Сибирская;https://novosibirsk.cian.ru/sale/flat/326489803/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;METRAGE;real_estate_agent;sale;Ленинский;5;5;12;Новосибирск;5300000;;2; Станиславского;52.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322520577/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Rialtor Group;real_estate_agent;sale;Затулинский жилмассив;12;27;229/2;Новосибирск;3600000;Расцветай на Зорге;1; Зорге;29.2;;https://novosibirsk.cian.ru/sale/flat/326457616/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Страна Девелопмент;developer;sale;Октябрьский;17;30;;Новосибирск;17635294;Страна.Тополёвая;3; Ядринцевский Подъем;86.27;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325664001/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Всем Квартиру;real_estate_agent;sale;Первомайский;6;16;49;Новосибирск;5148000;Весенний;2; Заречная;37.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/310721005/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Ленинский;7;9;20/3;Новосибирск;3600000;;1; Немировича-Данченко;34.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326341921/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Страна Девелопмент;developer;sale;Заельцовский;25;29;109/2;Новосибирск;9717647;Страна Береговая;2;Сухарная ;35.7;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326173581/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;7;10;95;Новосибирск;4500000;Матрешкин двор;1; Петухова;37.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/322747322/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;2;10;32;Новосибирск;3600000;Просторный;1; Виктора Шевелева;40.6;Студенческая;https://novosibirsk.cian.ru/sale/flat/326397103/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Страна Девелопмент;developer;sale;Заельцовский;5;29;109/2;Новосибирск;27964706;Страна Береговая;4;Сухарная ;104.7;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/325663625/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Калининский;5;12;14;Новосибирск;4600000;Дежнёв;1; Имени генерал-майора А.Н. Рожкина;28.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321643617/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Советский;1;9;9;Новосибирск;3600000;;1; Печатников;40.1;Студенческая;https://novosibirsk.cian.ru/sale/flat/327059167/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Брусника;developer;sale;Заельцовский;9;9;90;Новосибирск;13520000;Авиатор;3; Аэропорт;92.23;Заельцовская;https://novosibirsk.cian.ru/sale/flat/307613081/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;2;10;18/1;Новосибирск;3650000;Просторный;1; Виктора Шевелева;37.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/321448172/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Новый Мир;developer;sale;Заельцовский;13;23;220;Новосибирск;11900000;Нобель;2;Красный проспект;42.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818087/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;8;10;97;Новосибирск;4100000;Матрешкин двор;1; Петухова;37.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/320250586/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;Этажи;real_estate_agent;sale;Кировский;1;9;13;Новосибирск;3650000;;1; Зорге;29.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323593133/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
flat;ГК Нарратив;developer;sale;Ленинский;4;18;12с;Новосибирск;8807150;Тетрис;2; Серафимовича;51.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/304290919/?mlSearchSessionGuid=11715bfba34fa7f8cf25ba6717eac38d
